id,Date_earliest,Nationality_Summed_Points,Nationality_count,Summed_Points,artist_count,Points (Total),song_count,Artists,Date,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence
2uiOyiRxtNix52dpeaDQPM,2020-01-21,194668.0,2,300.0,2,1736,28,"Lauv, LANY",2020-02-05,0.746,0.45,-8543.0,0.087,0.041,0.0,0.336
1RqNAiL2toZ59HTjQbFLfM,2020-02-03,135.0,1,11.0,1,41,2,Reynmen,2020-02-04,0.665,0.735,-6059.0,0.046,0.132,0.0,0.259
5MYzajZVxBaPT2JUSRa99L,2020-02-04,18185.0,1,43.0,1,18,1,KSI,2020-02-04,0.642,0.669,-5774.0,0.049,0.318,0.0,0.227
5SiZJoLXp3WOl3J4C8IK0d,2020-01-17,96956.0,1,1863.0,1,2027,17,Eminem,2020-02-03,0.671,0.623,-7161.0,0.308,0.01,0.0,0.195
5iwz1NiezX7WWjnCgY5TH4,2018-11-10,2040.0,2,98.0,2,62636,362,"Pedro Capó, Farruko",2020-02-01,0.826,0.773,-4218.0,0.052,0.323,0.0,0.761
40rXWke6SnXiGkSmaT8ZUr,2019-11-29,1127.0,1,890.0,1,909,25,Ozuna,2020-02-01,0.695,0.719,-5938.0,0.09,0.227,0.0,0.781
5f9JYuHSIHjp6rggue13RS,2020-01-31,98170.0,1,710.0,1,93,2,Lil Wayne,2020-02-01,0.466,0.608,-4.8,0.45,0.074,0.0,0.41
2hwOoMtWPtTSSn6WHV7Vp5,2020-01-17,96956.0,1,584.0,1,1813,15,Mac Miller,2020-01-31,0.742,0.553,-8.98,0.419,0.389,0.0,0.508
2nNGV59DJJwk7D5ImGf6uc,2020-01-24,3876.0,1,46.0,1,378,8,Gzuz,2020-01-31,0.782,0.712,-7377.0,0.233,0.092,0.0,0.572
4y1GxT1XnufGddKkrFkbtC,2020-01-31,98170.0,1,710.0,1,72,1,Lil Wayne,2020-01-31,0.577,0.624,-4.28,0.26,0.472,0.0,0.324
40FUPlp2KJvdHY5ABnK100,2020-01-31,98170.0,1,119.0,1,52,1,Russ,2020-01-31,0.738,0.785,-10035.0,0.272,0.071,0.0,0.357
7K8vPC3GPWafq2zXHuUGXz,2020-01-31,98170.0,1,710.0,1,17,1,Lil Wayne,2020-01-31,0.711,0.639,-5338.0,0.431,0.335,0.0,0.961
5zZWKugaE2ZmnZN77HVfUH,2020-01-31,18158.0,1,546.0,1,27,1,Gorillaz,2020-01-31,0.641,0.807,-6.73,0.239,0.085,0.0,0.712
5HqRQwSAPAgJBQ3bhtpUTg,2020-01-31,98170.0,1,168.0,1,56,1,Meghan Trainor,2020-01-31,0.754,0.561,-6279.0,0.333,0.011,0.027,0.539
7ikRId3U9AXd6tfF2fbItC,2020-01-31,98170.0,1,1416.0,1,61,1,Lil Nas X,2020-01-31,0.65,0.637,-6195.0,0.037,0.081,0.001,0.575
0GQ5bFTVFFKpwNPc7KwQnB,2020-01-17,96956.0,1,1863.0,1,1877,15,Eminem,2020-01-31,0.68,0.82,-4197.0,0.151,0.061,0.0,0.243
0Vl4eICpXMjtiK0RhdaWov,2020-01-24,7752.0,2,0.0,2,126,6,"Samra, ELIF",2020-01-31,0.707,0.747,-5212.0,0.279,0.307,0.0,0.491
1vG3YuKRYqPwTmNmYgqkpg,2019-12-13,1106.0,1,1.0,1,3596,49,Henrique & Juliano,2020-01-30,0.668,0.684,-5937.0,0.053,0.627,0.0,0.7
7eOkHIcaoUhngxxypM5Ajr,2020-01-10,95752.0,1,609.0,1,1502,21,Selena Gomez,2020-01-30,0.753,0.564,-7908.0,0.252,0.114,0.027,0.55
0q2vG0UVuy6ajjcpkQHdZM,2020-01-17,96956.0,1,1863.0,1,1665,14,Eminem,2020-01-30,0.852,0.752,-5793.0,0.06,0.017,0.0,0.389
4QIo4oxwzzafcBWkKjDpXY,2019-03-29,68171.0,1,634.0,1,8115,83,Billie Eilish,2020-01-30,0.521,0.125,-17832.0,0.239,0.751,0.002,0.053
5CpsIb7SMFHjmAG8RvIWfq,2020-01-17,96956.0,1,1863.0,1,1294,13,Eminem,2020-01-29,0.661,0.748,-4809.0,0.206,0.175,0.0,0.509
3Tc57t9l2O8FwQZtQOvPXK,2019-03-29,68171.0,1,634.0,1,9255,92,Billie Eilish,2020-01-28,0.939,0.305,-10952.0,0.354,0.35,0.0,0.563
4jXl6VtkFFKIt3ycUQc5LT,2020-01-17,96956.0,1,584.0,1,1054,9,Mac Miller,2020-01-27,0.61,0.032,-15186.0,0.049,0.896,0.005,0.37
06scTb0zbkxYNgpAB3J9fN,2020-01-24,97769.0,1,15.0,1,177,3,Megan Thee Stallion,2020-01-26,0.742,0.731,-4362.0,0.306,0.085,0.0,0.547
3Z0oQ8r78OUaHvGPiDBR3W,2019-11-23,4435.0,2,0.0,2,10184,116,"Idina Menzel, AURORA",2020-01-26,0.323,0.405,-8533.0,0.041,0.849,0.001,0.274
3tc8Z4lGzOIwmIVftsxO6o,2020-01-25,1437.0,1,187.0,1,7,1,Marília Mendonça,2020-01-25,0.714,0.632,-5.1,0.031,0.292,0.0,0.402
7Dj2wqPYXfSRFwa6qyOztr,2020-01-17,96956.0,1,1863.0,1,1067,9,Eminem,2020-01-25,0.72,0.767,-5839.0,0.214,0.039,0.0,0.595
1qwMkkRiD5jqLeUUjfgblh,2020-01-17,96956.0,1,1863.0,1,920,9,Eminem,2020-01-25,0.848,0.745,-3052.0,0.221,0.095,0.0,0.516
1lO9CZo6eDrOy0S7khgryG,2020-01-17,96956.0,1,1863.0,1,922,9,Eminem,2020-01-25,0.756,0.747,-5407.0,0.046,0.005,0.005,0.069
74gykWHknHDrg4eMdcmdRq,2020-01-17,96956.0,1,1863.0,1,705,8,Eminem,2020-01-24,0.89,0.664,-6625.0,0.106,0.005,0.0,0.467
2Yv2mHzr5AQavVdwQjEokV,2020-01-17,96956.0,1,584.0,1,883,8,Mac Miller,2020-01-24,0.677,0.33,-11198.0,0.149,0.474,0.001,0.336
3ZwQCZ2LuYwuQ6R1p1CJ3w,2020-01-24,1133.0,1,5.0,1,7,1,ROSALÍA,2020-01-24,0.645,0.495,-6.77,0.107,0.845,0.001,0.627
2GdDsXV5v47AZsuwtGjKKy,2020-01-24,7752.0,2,102.0,2,46,2,"Eno, Nimo",2020-01-24,0.771,0.731,-5387.0,0.053,0.237,0.0,0.844
34d7sGX6WUqq8f04e7CSNF,2020-01-17,96956.0,1,1863.0,1,861,8,Eminem,2020-01-24,0.871,0.493,-6356.0,0.205,0.013,0.0,0.05
40YbWniIEmqy6s58fYXLUh,2020-01-17,96956.0,1,1863.0,1,669,8,Eminem,2020-01-24,0.747,0.899,-5125.0,0.246,0.1,0.0,0.581
7ccTcabbJlCJiIqtrSSwBk,2020-01-17,96956.0,1,1863.0,1,886,8,Eminem,2020-01-24,0.847,0.637,-5193.0,0.367,0.026,0.001,0.511
3QVHSV8YKYq4L8tI5rnFgj,2020-01-17,96956.0,1,1863.0,1,816,8,Eminem,2020-01-24,0.779,0.805,-3121.0,0.178,0.018,0.0,0.557
5mZXWEH2eh8zMZGCxT5aW0,2020-01-17,96956.0,1,1863.0,1,715,8,Eminem,2020-01-24,0.458,0.966,-2107.0,0.384,0.14,0.0,0.356
6A5qLjVbEC2vNlu17tsExI,2020-01-23,4903.0,2,836.0,2,66,2,"Shiva, tha Supreme",2020-01-23,0.579,0.824,-5356.0,0.296,0.072,0.0,0.477
3WfSNAoj2D8C9noPSGZZFM,2020-01-17,96956.0,1,584.0,1,759,7,Mac Miller,2020-01-23,0.831,0.36,-8073.0,0.052,0.136,0.002,0.601
3R8CyhJfVjvgIROd5RSGhQ,2020-01-17,96956.0,1,584.0,1,903,7,Mac Miller,2020-01-23,0.699,0.503,-9922.0,0.088,0.391,0.013,0.055
4qNWEOMyexn7b8Icyk29t9,2020-01-17,96956.0,1,1863.0,1,577,7,Eminem,2020-01-23,0.769,0.811,-4162.0,0.228,0.023,0.0,0.76
4O2XaXdnpyUPj90lNq1bIR,2020-01-23,97467.0,1,0.0,1,40,1,Hayley Williams,2020-01-23,0.781,0.598,-7418.0,0.043,0.213,0.003,0.362
2Mfv5HaqnI18Q9JRv9hqnn,2020-01-17,96956.0,1,1182.0,1,504,7,Halsey,2020-01-23,0.708,0.661,-6543.0,0.055,0.04,0.0,0.317
5qmq61DAAOUaW8AUo8xKhh,2019-05-03,71562.0,1,298.0,1,32077,181,Lizzo,2020-01-23,0.715,0.624,-3046.0,0.114,0.11,0.0,0.412
3Qa944OTMZkg8DHjET8JQv,2020-01-17,96956.0,1,584.0,1,637,7,Mac Miller,2020-01-23,0.779,0.362,-10847.0,0.047,0.135,0.206,0.46
1OuN92HcVG6NVpWbeESNB3,2020-01-17,96956.0,1,584.0,1,596,6,Mac Miller,2020-01-22,0.875,0.599,-9077.0,0.138,0.033,0.014,0.112
3CJbxqRQ0JNCqboWDNUUeX,2020-01-17,96956.0,1,1863.0,1,448,6,Eminem,2020-01-22,0.635,0.543,-5941.0,0.067,0.045,0.001,0.036
1kwnxJNVl7cwcU98RvMBaR,2020-01-17,96956.0,1,584.0,1,433,6,Mac Miller,2020-01-22,0.828,0.182,-13066.0,0.166,0.754,0.071,0.231
4EmunTy7kNBYQivOa8F6b8,2020-01-17,96956.0,1,1863.0,1,490,5,Eminem,2020-01-21,0.429,0.231,-20.43,0.402,0.878,0.0,0.914
26G5nmIx7Yvq79bIIluyZV,2020-01-17,96956.0,1,584.0,1,287,5,Mac Miller,2020-01-21,0.762,0.054,-16735.0,0.05,0.947,0.0,0.339
0udOCZp7yk0Ml92C0k8H8D,2020-01-17,96956.0,1,584.0,1,345,5,Mac Miller,2020-01-21,0.583,0.499,-10086.0,0.026,0.591,0.01,0.342
4qOesAYiMiMFiZrn2wfkl6,2020-01-17,100816.0,2,3508.0,2,366,6,"Ufo361, Future",2020-01-20,0.791,0.537,-6763.0,0.31,0.041,0.0,0.433
5GyyPRvEwdI4wJSUbzxHQv,2020-01-17,2903.0,2,2.0,2,290,6,"Maes, Booba",2020-01-20,0.776,0.713,-6121.0,0.143,0.525,0.0,0.551
2KAkkba3PaYFegfmYpUITv,2020-01-17,2775.0,1,12.0,1,119,4,Gambi,2020-01-20,0.916,0.57,-6278.0,0.18,0.029,0.0,0.7
6CrnvqCxBKVWahSiQwOesM,2020-01-17,96956.0,1,584.0,1,246,4,Mac Miller,2020-01-20,0.739,0.627,-8608.0,0.171,0.046,0.0,0.542
5ACkb3CikcSZPF0h7FSZAp,2020-01-07,190570.0,2,196.0,2,3178,28,"Lauv, LANY",2020-01-20,0.746,0.45,-8543.0,0.087,0.041,0.0,0.336
1WAwILvz37MkmZfmGnEXfg,2020-01-17,96956.0,1,1863.0,1,122,2,Eminem,2020-01-18,0.476,0.237,-14514.0,0.049,0.177,0.0,0.039
1OfLNb6dQ9dra1B58iT9Ex,2020-01-17,96956.0,1,1182.0,1,58,1,Halsey,2020-01-17,0.385,0.871,-4604.0,0.08,0.009,0.0,0.538
55ZcA6PazdlXjE1jO5GrzJ,2020-01-17,96956.0,1,1182.0,1,68,1,Halsey,2020-01-17,0.663,0.531,-6339.0,0.083,0.137,0.0,0.366
1Sb7QJRawbARgpMqyYNMkT,2020-01-17,2903.0,2,462.0,2,76,2,"Maes, Ninho",2020-01-17,0.786,0.732,-6254.0,0.176,0.545,0.0,0.447
4Nfak8iMF4kQfQ6Pa8Z79m,2020-01-17,2903.0,2,0.0,2,54,2,"Maes, Jul",2020-01-17,0.729,0.721,-5.83,0.076,0.256,0.0,0.537
42SOtYBdnfj9zEdZSlAq5k,2020-01-17,96956.0,1,1182.0,1,6,1,Halsey,2020-01-17,0.626,0.55,-5105.0,0.029,0.051,0.0,0.123
35FjZytt5TukIgJD86UybL,2020-01-17,96956.0,1,1182.0,1,4,1,Halsey,2020-01-17,0.679,0.197,-7078.0,0.033,0.137,0.0,0.559
4AQzk2yNWKs6sYhZi6NzVN,2020-01-17,18072.0,1,471.0,1,86,1,The 1975,2020-01-17,0.272,0.763,-5861.0,0.035,0.0,0.002,0.394
1ZoQVu9XBssJBdeKMgF2eV,2020-01-17,100878.0,3,2646.0,3,51,3,"Halsey, SUGA, BTS",2020-01-17,0.55,0.732,-6.88,0.105,0.086,0.0,0.246
0ycFQvBTfuo1LCdG0HhszL,2020-01-17,96956.0,1,660.0,1,62,1,Lauv,2020-01-17,0.862,0.4,-7486.0,0.074,0.006,0.0,0.596
6zeeWid2sgw4lap2jV61PZ,2018-10-27,55689.0,1,884.0,1,28976,181,Khalid,2020-01-16,0.596,0.552,-10278.0,0.097,0.077,0.334,0.112
5sK3o66yupTNIK6gWgzGjf,2020-01-10,95752.0,1,609.0,1,591,7,Selena Gomez,2020-01-16,0.784,0.552,-7261.0,0.087,0.045,0.0,0.465
3Kd6Wp3lG5HXMB2dlvuy7y,2019-11-22,182530.0,2,906.0,2,2120,66,"Trippie Redd, DaBaby",2020-01-16,0.802,0.82,-5969.0,0.146,0.058,0.0,0.613
5WHTFyqSii0lmT9R21abT8,2019-02-01,12328.0,1,0.0,1,29719,181,Mabel,2020-01-16,0.674,0.881,-2853.0,0.147,0.296,0.0,0.234
1DEkGXICCGLjDF7C65KBFw,2020-01-07,95285.0,1,647.0,1,85,6,Lauv,2020-01-16,0.806,0.558,-6.46,0.068,0.482,0.0,0.678
3ClBKQkKoaUQ6UOhe2xlJK,2020-01-10,95752.0,1,405.0,1,1276,7,Mac Miller,2020-01-16,0.794,0.32,-12.92,0.173,0.853,0.134,0.241
6V9fHiv84WlVTg7CSnIVY2,2019-09-13,84830.0,1,792.0,1,16175,124,Halsey,2020-01-16,0.667,0.583,-5127.0,0.075,0.231,0.0,0.187
6H568VnZWTitazwFTwVSd8,2020-01-07,97479.0,2,518.0,2,186,14,"Lauv, Troye Sivan",2020-01-16,0.599,0.733,-7058.0,0.203,0.176,0.0,0.534
3cphb8kdsjElYR7r5icK3H,2019-10-04,1242.0,1,563.0,1,9445,95,Niall Horan,2020-01-16,0.591,0.841,-4351.0,0.03,0.012,0.0,0.392
7A20WnLkjtZU2d7hIB6Ziu,2019-12-06,92410.0,1,72.0,1,304,15,Roddy Ricch,2020-01-16,0.886,0.479,-8054.0,0.334,0.077,0.0,0.408
7iHHxY2NLlJRAmlAmC4ahQ,2019-11-08,90102.0,1,302.0,1,5362,67,Lil Mosey,2020-01-16,0.748,0.648,-6445.0,0.082,0.484,0.0,0.726
0KoiMHhqKLoL4xM54rcWYY,2019-07-26,2696.0,1,404.0,1,6307,140,DJ Snake,2020-01-16,0.842,0.801,-4167.0,0.228,0.157,0.0,0.617
6ztvsy3C6hPjVg9j4x1XKJ,2019-12-06,92410.0,1,72.0,1,406,13,Roddy Ricch,2020-01-16,0.757,0.673,-8513.0,0.141,0.095,0.0,0.574
11OwAR3GlBj9E35Cznf7Lj,2020-01-10,95752.0,1,609.0,1,669,7,Selena Gomez,2020-01-16,0.695,0.573,-8882.0,0.167,0.132,0.0,0.38
5p7ujcrUXASCNwRaWNHR1C,2018-10-05,52448.0,1,729.0,1,34674,181,Halsey,2020-01-16,0.752,0.488,-7.05,0.071,0.297,0.0,0.533
2usxQITOSDqvkYiI0oIwao,2020-01-10,95752.0,1,877.0,1,1224,7,Halsey,2020-01-16,0.591,0.585,-6.35,0.028,0.143,0.0,0.324
11Ey4yJVeWEsA73KjACkVY,2020-01-10,95752.0,1,609.0,1,478,6,Selena Gomez,2020-01-15,0.873,0.51,-5.35,0.066,0.565,0.0,0.871
1mpD5Q8IM32I4bF6eCpU74,2019-11-15,90943.0,1,1684.0,1,6202,60,Khalid,2020-01-15,0.665,0.712,-7536.0,0.053,0.001,0.003,0.669
2C0hTkdEoikhKzDCJl32QZ,2020-01-10,95752.0,1,609.0,1,435,5,Selena Gomez,2020-01-14,0.724,0.415,-8408.0,0.052,0.764,0.0,0.328
3s2Qd1rsWqbvOoxpFTRp8D,2020-01-12,95931.0,1,0.0,1,34,3,Likybo,2020-01-14,0.689,0.701,-9477.0,0.237,0.314,0.0,0.37
63mdJr3NMY3wReOkNE6c6W,2020-01-10,95752.0,1,609.0,1,393,5,Selena Gomez,2020-01-14,0.695,0.62,-8082.0,0.052,0.088,0.0,0.62
4bl1HBZliBuYpFZjWgefE4,2019-12-06,92410.0,1,72.0,1,62,3,Roddy Ricch,2020-01-14,0.778,0.573,-7339.0,0.251,0.015,0.0,0.269
1iQDltZqI7BXnHrFy4Qo1k,2019-09-27,87738.0,1,0.0,1,13034,88,SHAED,2020-01-14,0.619,0.459,-5782.0,0.033,0.56,0.0,0.498
0PQsrLxPbOBBwwmXCnGvcF,2020-01-10,95752.0,1,9.0,1,94,4,Megan Thee Stallion,2020-01-13,0.785,0.753,-3841.0,0.087,0.188,0.0,0.488
6uJONCdr2rC65BNmCnTBWK,2019-12-27,189762.0,2,360.0,2,3276,32,"JACKBOYS, Sheck Wes",2020-01-13,0.859,0.6,-4.63,0.301,0.071,0.0,0.568
2jrAaawDRCn1JjeouxAyDN,2019-12-27,94881.0,1,0.0,1,1494,16,Don Toliver,2020-01-13,0.748,0.789,-4579.0,0.103,0.262,0.0,0.671
4bb94wZVF1cX66vQjNeJTX,2020-01-10,95752.0,1,609.0,1,229,3,Selena Gomez,2020-01-12,0.583,0.777,-6991.0,0.185,0.109,0.001,0.31
0uFForNKQPvgSCnxlZIhQy,2020-01-10,95752.0,1,609.0,1,241,3,Selena Gomez,2020-01-12,0.826,0.571,-9263.0,0.043,0.249,0.0,0.475
0F7FA14euOIX8KcbEturGH,2019-08-01,79304.0,1,1221.0,1,9617,116,Lil Nas X,2020-01-12,0.907,0.53,-6112.0,0.127,0.058,0.0,0.507
4OtHGdb0KqEbaWb6edUnR9,2020-01-10,95752.0,1,609.0,1,181,2,Selena Gomez,2020-01-11,0.855,0.294,-8676.0,0.286,0.3,0.0,0.842
64kfyGcf5dvbw92Vv4THCj,2020-01-10,95752.0,1,609.0,1,125,2,Selena Gomez,2020-01-11,0.863,0.419,-10144.0,0.437,0.076,0.0,0.523
59iGOjPSOcPLGl3vqEStUp,2020-01-10,95752.0,1,609.0,1,195,2,Selena Gomez,2020-01-11,0.691,0.446,-10304.0,0.047,0.484,0.005,0.534
6hw1Sy9wZ8UCxYGdpKrU6M,2019-10-25,3534.0,1,283.0,1,4722,65,Apache 207,2020-01-11,0.941,0.758,-6.47,0.17,0.026,0.003,0.683
3TKpJrY9q49Mj1JOsM9zGL,2019-12-06,93167.0,2,452.0,2,4776,68,"The Chainsmokers, Kygo",2020-01-10,0.584,0.607,-6605.0,0.036,0.426,0.0,0.374
3eoNUm0LU9hATVVi9w4fM6,2020-01-08,2194.0,1,114.0,1,258,3,Tame Impala,2020-01-10,0.569,0.84,-4123.0,0.118,0.03,0.0,0.749
4AO1XhrgJczQ9bNVxdfKQe,2019-12-27,189762.0,2,1788.0,2,2862,30,"JACKBOYS, Travis Scott",2020-01-10,0.643,0.594,-5191.0,0.031,0.07,0.0,0.195
4yI3HpbSFSgFZtJP2kDe5m,2019-10-24,88893.0,1,277.0,1,10167,76,Selena Gomez,2020-01-09,0.563,0.564,-7906.0,0.271,0.114,0.025,0.55
1HfMVBKM75vxSfsQ5VefZ5,2019-10-23,88847.0,1,238.0,1,14795,79,Selena Gomez,2020-01-09,0.505,0.34,-9005.0,0.044,0.576,0.0,0.092
4hPpVbbakQNv8YTHYaOJP4,2019-06-21,151976.0,2,100.0,2,36794,324,"Marshmello, Kane Brown",2020-01-09,0.659,0.625,-2253.0,0.045,0.064,0.0,0.442
6piAUJJQFD8oHDUr0b7l7q,2019-11-22,91265.0,1,83.0,1,1334,36,24kGoldn,2020-01-09,0.746,0.717,-4841.0,0.179,0.199,0.0,0.523
1tNJrcVe6gwLEiZCtprs1u,2019-01-28,64307.0,1,0.0,1,12684,120,Dominic Fike,2020-01-08,0.815,0.518,-6594.0,0.09,0.223,0.0,0.877
4HBvwhhYo7YiYXkUDrOHzS,2019-12-27,112770.0,2,764.0,2,3868,26,"SHAED, ZAYN",2020-01-08,0.619,0.459,-5782.0,0.033,0.56,0.0,0.498
7ntUbTIwmwOD6ygCMRZT6e,2019-12-26,436.0,1,88.0,1,502,10,French Montana,2020-01-07,0.774,0.836,-2323.0,0.152,0.288,0.0,0.494
18uwL0vNUanqZH0ro2QcOP,2019-07-07,77979.0,1,0.0,1,8018,143,Jeremy Zucker,2020-01-06,0.795,0.178,-11991.0,0.057,0.607,0.0,0.608
4wopYJ5wpYOM6ogm2Jugnw,2019-11-14,90499.0,1,436.0,1,2150,34,Lauv,2020-01-06,0.806,0.558,-6.46,0.068,0.482,0.0,0.678
2iwS33Jfev1QBiuhWVWZHY,2019-11-26,93924.0,2,492.0,2,1034,42,"Lauv, Troye Sivan",2020-01-06,0.599,0.733,-7058.0,0.203,0.176,0.0,0.534
3GRSqlALWISqLeNncZMbpX,2019-11-14,180998.0,2,60.0,2,13440,108,"Lauv, LANY",2020-01-06,0.746,0.45,-8543.0,0.087,0.041,0.0,0.336
0E9ZjEAyAwOXZ7wJC0PD33,2018-07-04,171.0,2,0.0,2,63114,362,"Dynoro, Gigi D'Agostino",2020-01-04,0.694,0.77,-5335.0,0.149,0.176,0.0,0.163
4TnFANpjVwVKWzkxNzIyFH,2019-11-29,5348.0,2,0.0,2,2026,60,"Gradur, Heuss L'enfoiré",2020-01-04,0.932,0.778,-3384.0,0.064,0.212,0.0,0.933
1VJwtWR6z7SpZRwipI12be,2019-11-08,90102.0,1,0.0,1,4132,55,Doja Cat,2020-01-03,0.689,0.516,-5857.0,0.044,0.513,0.0,0.209
3vUc9WQpoca15404jNdzf9,2020-01-03,94990.0,1,452.0,1,71,1,Lauv,2020-01-03,0.532,0.455,-8366.0,0.156,0.452,0.0,0.204
7GCVboEDzfL3NKp1NrAgHR,2020-01-03,94990.0,1,198.0,1,14,1,Hailee Steinfeld,2020-01-03,0.378,0.388,-9017.0,0.036,0.472,0.0,0.188
3wwo0bJvDSorOpNfzEkfXx,2019-12-08,92543.0,1,2086.0,1,1234,21,Juice WRLD,2020-01-02,0.635,0.537,-7895.0,0.083,0.172,0.0,0.383
3i9UVldZOE0aD0JnyfAZZ0,2019-11-13,90310.0,1,2514.0,1,3651,38,Taylor Swift,2020-01-02,0.448,0.603,-7176.0,0.064,0.433,0.0,0.422
1uryupl9hqVZYurJwH4G9k,2020-01-01,1106.0,1,0.0,1,11,1,Guilherme & Benuto,2020-01-01,0.552,0.709,-5435.0,0.129,0.611,0.0,0.527
4Clmg1g8n2yBYG13Z1oSdG,2019-07-14,7185.0,3,0.0,3,15978,258,"Dayvi, Victor Cardes, Kelly Ruíz",2020-01-01,0.745,0.972,-3506.0,0.077,0.009,0.465,0.556
2Q9TaUXNM4mNSCgJjbmsJe,2020-01-01,1106.0,1,89.0,1,48,1,Zé Neto & Cristiano,2020-01-01,0.39,0.903,-3846.0,0.409,0.445,0.0,0.47
2PWjKmjyTZeDpmOUa3a5da,2019-11-02,1024.0,1,6.0,1,172,7,Jorge & Mateus,2020-01-01,0.528,0.87,-3123.0,0.085,0.24,0.0,0.714
1vnnXMrBeEWiRg3YCMCjQq,2019-12-31,12056.0,3,1080.0,3,27,6,"Luis Fonsi, Daddy Yankee, Justin Bieber",2020-01-01,0.649,0.798,-4346.0,0.178,0.226,0.0,0.857
6QgjcU0zLnzq5OrUoSZ3OK,2017-07-12,8212.0,1,0.0,1,27570,181,Portugal. The Man,2020-01-01,0.801,0.795,-5115.0,0.05,0.042,0.0,0.754
1rfofaqEpACxVEHIZBJe6W,2018-01-12,563.0,1,527.0,1,31356,181,Camila Cabello,2020-01-01,0.765,0.523,-4333.0,0.03,0.184,0.0,0.394
5dKesZwp6deuhEeW8F1UEi,2019-09-21,3366.0,4,0.0,4,732,36,"Felipe Origil, MC Kevin o Chris, Sodré, JS o Mão de Ouro",2020-01-01,0.819,0.684,-7169.0,0.119,0.132,0.0,0.959
116H0KvKr2Zl4RPuVBruDO,2018-10-11,954.0,1,351.0,1,33720,181,Bad Bunny,2020-01-01,0.817,0.539,-6349.0,0.062,0.014,0.0,0.158
2xJCMIJfcNYDc5iR0sAm2O,2018-10-19,10143.0,1,322.0,1,11390,178,Dua Lipa,2020-01-01,0.762,0.7,-6021.0,0.069,0.003,0.0,0.608
63USmok1OioBzKuWGW9wAg,2020-01-01,610.0,2,0.0,2,2,2,"Los Ángeles Azules, talia Lafourcade",2020-01-01,0.789,0.518,-5417.0,0.041,0.398,0.0,0.78
2qD7VoDYcrAPY0cVEfpsR5,2019-11-01,2048.0,2,178.0,2,588,18,"Anitta, Marília Mendonça",2020-01-01,0.648,0.795,-5536.0,0.17,0.075,0.0,0.598
3GmJxfnUDrIs1iCfKUELFz,2019-09-14,1000.0,1,89.0,1,602,21,Marília Mendonça,2020-01-01,0.665,0.743,-4434.0,0.057,0.06,0.0,0.658
5F8ffc8KWKNawllr5WsW0r,2019-10-19,3072.0,3,0.0,3,3585,99,"Dadá Boladão, Tati Zaqui, OIK",2020-01-01,0.832,0.55,-7026.0,0.059,0.249,0.0,0.881
09IStsImFySgyp0pIQdqAc,2018-01-26,54094.0,3,69.0,3,97449,543,"Zedd, Maren Morris, Grey",2020-01-01,0.753,0.657,-3061.0,0.045,0.171,0.0,0.437
2RMOwSvOGQyy985Vx4VSGQ,2020-01-01,1973.0,3,0.0,3,9,3,"LUDMILLA, Topo La Maskara, Walshy Fire",2020-01-01,0.845,0.954,-3656.0,0.124,0.345,0.0,0.63
02itaCXOdC54J0ISjqqFAp,2019-06-07,2616.0,2,0.0,2,21556,214,"R3HAB, A Touch Of Class",2019-12-31,0.733,0.859,-5.03,0.033,0.479,0.065,0.52
7K7MUBCnzgBAvMVW2RTWNs,2018-08-07,5177.0,1,90.0,1,24614,179,Loud Luxury,2019-12-31,0.752,0.764,-4399.0,0.038,0.048,0.0,0.582
5N5k9nd479b1xpDZ4usjrg,2018-08-17,14530.0,2,0.0,1,61858,362,Calvin Harris Jessie Reyez,2019-12-31,0.781,0.768,-5991.0,0.039,0.012,0.0,0.486
2x0RZdkZcD8QRI53XT4GI5,2019-06-07,2398.0,1,859.0,1,15402,134,Avicii,2019-12-31,0.802,0.645,-6181.0,0.072,0.272,0.0,0.376
4sWuPniHClkInYAnzXAYUF,2019-09-14,84935.0,1,10.0,1,10960,88,NLE Choppa,2019-12-29,0.787,0.713,-5252.0,0.401,0.085,0.0,0.761
62zKJrpbLxz6InR3tGyr7o,2019-12-27,94881.0,1,0.0,1,332,3,JACKBOYS,2019-12-29,0.413,0.13,-25166.0,0.034,0.9,0.82,0.068
7eBqSVxrzQZtK2mmgRG6lC,2019-02-14,64943.0,1,0.0,1,20653,179,YNW Melly,2019-12-29,0.759,0.73,-7985.0,0.052,0.145,0.0,0.74
2LgsKzO8lCeXk0TMd9veWW,2019-12-27,3795.0,1,33.0,1,13,1,Gzuz,2019-12-27,0.856,0.726,-6263.0,0.189,0.016,0.001,0.197
65Q2mv3UlVi9eO70OpsmSe,2017-12-02,20182.0,1,0.0,1,1464,25,Burl Ives,2019-12-26,0.683,0.375,-13056.0,0.03,0.579,0.0,0.888
0jiPKUSdsJNCxMPHjMqptk,2019-12-01,91959.0,1,265.0,1,1711,20,Darlene Love,2019-12-26,0.34,0.805,-6.3,0.053,0.275,0.0,0.341
3zJw3rugfpVrmBeDDnUYzy,2017-11-26,29893.0,4,0.0,4,13504,112,"John Lennon, The Harlem Community Choir, The Plastic Ono Band, Yoko Ono",2019-12-26,0.328,0.607,-11076.0,0.032,0.318,0.0,0.395
3RZftiuTcLOqpsd8ZlwNhr,2019-12-20,93433.0,1,868.0,1,221,5,Young Thug,2019-12-26,0.823,0.476,-8951.0,0.242,0.012,0.0,0.353
