Date,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence,Points (Total),id,Date_earliest,song_count,Points (Total)_grouped,date_difference,total_points,average_point,artist_count
2020-03-30,0.756,0.448,-2993.0,0.04,0.051,0.0,0.431,6,26wLOs3ZuHJa2Ihhx6QIE6,2019-08-23,102,12429,1375 days,124764.0,17823.428571428572,1
2020-03-29,0.774,0.588,-8529.0,0.225,0.039,0.0,0.392,2,2TrhpvxwuF6hrboTdRXwnS,2020-03-27,3,155,1158 days,3456.0,493.7142857142857,1
2020-03-29,0.772,0.634,-6101.0,0.212,0.135,0.0,0.671,9,7hav1MHURQf5SAoPk0egqh,2020-03-06,23,2691,1179 days,233646.66666666,33378.09523809428,1
2020-03-29,0.849,0.709,-4717.0,0.079,0.229,0.0,0.916,15,1syf62zw48zu4FrPwMtDHk,2020-03-20,10,783,1165 days,557097.33333334,79585.33333333429,1
2020-03-29,0.647,0.554,-3.14,0.032,0.348,0.0,0.737,12,5Xitt5a5uLQ1QtYdFxmi9e,2020-03-06,20,1339,1179 days,17579.0,2511.285714285714,1
2020-03-28,0.626,0.749,-5406.0,0.044,0.005,0.0,0.6,23,3fEoJxnPpfIHwFHKiFtqbA,2020-03-27,2,115,1158 days,45917.0,6559.571428571428,1
2020-03-28,0.866,0.53,-6347.0,0.05,0.517,0.002,0.203,1,3LnJM1B5Mjgx5LfT9plXUU,2020-03-27,2,81,1158 days,873356.6666667011,124765.238095243,2
2020-03-28,0.651,0.561,-5715.0,0.25,0.25,0.0,0.369,5,464uJVLmr0fDJGXOnciaDe,2020-03-20,9,692,1165 days,557097.33333334,79585.33333333429,1
2020-03-28,0.71,0.81,-5507.0,0.085,0.117,0.0,0.184,3,7sOfmPd18RWp3FoCzpa7Kw,2020-02-29,26,2515,1185 days,1262144.166666687,180306.30952381244,1
2020-03-27,0.84,0.692,-5399.0,0.036,0.002,0.0,0.145,40,0WLhJ2NBuZHuoHY8pLVHJ0,2020-03-27,1,40,1158 days,110178.0,15739.714285714286,2
2020-03-27,0.874,0.635,-6703.0,0.164,0.033,0.0,0.369,7,6ZBqCuo8fUGSZJGYR9LNwL,2020-03-27,1,7,1158 days,33837.0,4833.857142857143,1
2020-03-27,0.576,0.46,-4173.0,0.246,0.476,0.0,0.625,45,2txofPPP3lkiNLTUUHeJHS,2020-03-27,1,45,1158 days,124764.0,17823.428571428572,1
2020-03-27,0.874,0.435,-8.69,0.402,0.027,0.0,0.609,1,6xMBPfgaEQKshwp7oYrtP4,2020-03-27,1,1,1158 days,2873.0,410.4285714285715,2
2020-03-27,0.658,0.765,-7002.0,0.047,0.047,0.0,0.222,56,0oB9964bp22Bmok0Dmxlzb,2020-03-27,1,56,1158 days,114273.0,16324.714285714286,2
2020-03-27,0.576,0.807,-3019.0,0.037,0.019,0.0,0.48,13,4kLm0P01JM1xS94Z4JC3oE,2020-03-27,1,13,1158 days,124764.0,17823.428571428572,1
2020-03-27,0.612,0.304,-9.77,0.033,0.754,0.008,0.308,63,7aGpxzqEndzz82BfUiPOu8,2020-03-27,1,63,1158 days,10319.0,1474.142857142857,1
2020-03-27,0.82,0.693,-6808.0,0.1,0.071,0.037,0.575,19,14P8s5aiDr32gcQ5ESaYBO,2020-03-27,1,19,1158 days,551.0,78.71428571428571,1
2020-03-27,0.504,0.83,-4474.0,0.121,0.021,0.0,0.449,33,0yFWdhx0rDU4zNddqvfu33,2020-03-27,1,33,1158 days,124764.0,17823.428571428572,1
2020-03-27,0.555,0.619,-7918.0,0.031,0.032,0.0,0.141,9,40U8d12pC5UHqmHwXjHjjl,2020-03-20,8,922,1165 days,922058.83333333,131722.69047619,1
2020-03-27,0.38,0.274,-13106.0,0.169,0.854,0.001,0.27,24,0l4CWlipuaIS4vzsNNWC4V,2020-03-27,1,24,1158 days,10319.0,1474.142857142857,1
2020-03-27,0.74,0.465,-8.27,0.041,0.304,0.004,0.276,22,46Mk1NVIpCcRIAXY92mWAW,2020-03-27,1,22,1158 days,10319.0,1474.142857142857,1
2020-03-27,0.771,0.627,-7185.0,0.161,0.397,0.004,0.679,47,1KKooKZBpTAPVFjGvStjsa,2020-03-27,1,47,1158 days,6126.0,875.1428571428571,1
2020-03-27,0.443,0.519,-9337.0,0.246,0.099,0.0,0.24,39,2YuLSGh71kaSX9uzAfBbII,2020-03-27,1,39,1158 days,10319.0,1474.142857142857,1
2020-03-27,0.773,0.664,-7443.0,0.146,0.06,0.109,0.37,29,3LgB6VOPYNZ6ADmCi0p8nt,2020-03-27,1,29,1158 days,2419.0,345.57142857142856,1
2020-03-26,0.617,0.525,-10426.0,0.12,0.554,0.0,0.377,1,63wx9vdskaXbYxyDx4oJCZ,2020-03-06,21,795,1179 days,3606.0,515.1428571428571,1
2020-03-26,0.73,0.729,-3434.0,0.089,0.167,0.0,0.467,166,1raaNykBg1bDnWENUiglUA,2020-03-26,1,166,1159 days,670573.83333332,95796.26190476,1
2020-03-26,0.794,0.793,-4521.0,0.084,0.013,0.0,0.677,197,6WrI0LAC5M1Rw2MnX2ZvEg,2019-11-01,147,28551,1305 days,670573.83333332,95796.26190476,1
2020-03-26,0.879,0.448,-8.57,0.222,0.035,0.0,0.278,16,2fOlBMkWR7lXJfqp5VTbDG,2020-03-06,21,1841,1179 days,233646.66666666,33378.09523809428,1
2020-03-26,0.795,0.911,-2228.0,0.088,0.016,0.206,0.8,17,2hsA9YWuF3C9Gosi4dpjJN,2020-03-20,7,531,1165 days,557097.33333334,79585.33333333429,1
2020-03-26,0.723,0.726,-3835.0,0.047,0.056,0.0,0.962,45,2sGF7DBXvL2GjkbG606m1G,2020-03-13,14,903,1172 days,68012.0,9716.0,1
2020-03-26,0.647,0.844,-3756.0,0.046,0.014,0.001,0.746,177,5px6upUHM3fhOP621Edp4V,2020-01-31,55,9342,1214 days,670573.83333332,95796.26190476,1
2020-03-26,0.245,0.394,-9887.0,0.037,0.423,0.0,0.148,47,2BcnxwxBuar5wjCaLqm5N3,2020-03-20,7,822,1165 days,922058.83333333,131722.69047619,1
2020-03-26,0.771,0.671,-5617.0,0.055,0.009,0.0,0.714,8,6RRNNciQGZEXnqk8SQ9yv5,2019-08-23,182,13372,1375 days,632092.5,90298.92857142857,1
2020-03-25,0.761,0.732,-5469.0,0.055,0.092,0.0,0.542,5,4NqQaovM14WR2hNPMFxgjb,2020-02-29,26,2519,1185 days,1262144.166666687,180306.30952381244,1
2020-03-25,0.785,0.431,-8756.0,0.036,0.123,0.0,0.236,191,4TnjEaWOeW0eKTKIEvJyCa,2019-11-17,130,24480,1289 days,72543.0,10363.285714285714,1
2020-03-25,0.71,0.808,-6703.0,0.043,0.44,0.001,0.392,42,4MdcsdRj7i8eBm0qFjO4L4,2020-02-28,27,2163,1186 days,204483.0,29211.85714285714,1
2020-03-25,0.816,0.582,-4141.0,0.341,0.079,0.0,0.542,39,2FvD20Z8aoWIePi7PoN8sG,2019-09-27,90,8368,1340 days,200551.5,28650.214285714286,1
2020-03-25,0.716,0.563,-5486.0,0.043,0.326,0.0,0.495,2,5RsKelNxucrDxgMbZ3vd3W,2020-03-06,10,190,1179 days,109009.0,15572.714285714286,1
2020-03-24,0.907,0.332,-9828.0,0.084,0.326,0.017,0.277,130,4z2JaAVPemYJhFKm7e32RA,2020-03-15,10,1009,1170 days,16053.0,2293.285714285714,1
2020-03-24,0.828,0.738,-4295.0,0.052,0.038,0.473,0.818,3,3HTbI3yUJQw3fP0Po8qLcD,2020-03-20,5,331,1165 days,561732.33333334,80247.47619047714,2
2020-03-23,0.691,0.524,-9718.0,0.16,0.197,0.0,0.41,44,011ZwIM48eD8ee2UBpG8nK,2020-03-22,2,100,1163 days,67547.0,9649.57142857143,1
2020-03-23,0.715,0.649,-11294.0,0.109,0.036,0.02,0.478,32,07FOCFJhMmCVQDyWX1d3gR,2020-03-22,2,107,1163 days,67547.0,9649.57142857143,1
2020-03-23,0.621,0.538,-9307.0,0.04,0.012,0.019,0.311,19,2Aq78kKI9yuloJQkcbhQbU,2020-03-22,2,76,1163 days,67547.0,9649.57142857143,1
2020-03-22,0.174,0.047,-18458.0,0.05,0.672,0.196,0.034,76,4Ksj9mKfsYC5b8v8Ey3c8I,2020-03-22,1,76,1163 days,67547.0,9649.57142857143,1
2020-03-22,0.731,0.787,-5.26,0.072,0.085,0.0,0.393,28,5zzbORcD0GwLY0wQHP1Xs1,2020-03-20,3,230,1165 days,557351.33333334,79621.61904762,2
2020-03-22,0.683,0.677,-4496.0,0.047,0.087,0.0,0.514,3,1V8XneTrX6kKeoxYbk4x6h,2020-02-29,23,2201,1185 days,1284833.666666687,183547.6666666696,3
2020-03-22,0.671,0.501,-13119.0,0.059,0.342,0.0,0.86,12,5KqldkCunQ2rWxruMEtGh0,2020-03-21,2,129,1164 days,177.0,25.285714285714285,1
2020-03-21,0.816,0.629,-5568.0,0.226,0.133,0.0,0.714,5,6LcauUZjF1eXQrgqMUecHX,2019-11-18,125,14784,1288 days,95936.0,13705.142857142857,1
2020-03-21,0.81,0.854,-3999.0,0.254,0.073,0.0,0.879,16,4saHEjXw7O1NXJOzBkUKKG,2020-02-29,22,2338,1185 days,1508047.000000003,215435.28571428612,2
2020-03-21,0.611,0.524,-8256.0,0.035,0.68,0.0,0.73,97,6apPqjW8ezpKEicAkkBlvO,2020-03-21,1,97,1164 days,315.0,45.0,2
2020-03-21,0.817,0.665,-6224.0,0.076,0.055,0.0,0.662,9,2pWOMNQJW3g2zmGjP0Vkb0,2019-11-01,142,17340,1305 days,389280.833333316,55611.547619045145,2
2020-03-20,0.515,0.731,-5934.0,0.059,0.001,0.0,0.336,200,0kPmcPPkjoyfLhUwHLWrk0,2020-03-20,1,200,1165 days,922058.83333333,131722.69047619,1
2020-03-20,0.673,0.647,-6.95,0.102,0.064,0.0,0.549,10,4n0Ke1KJsPHvd7xRoU29E2,2020-03-20,1,10,1165 days,141.0,20.142857142857142,2
2020-03-19,0.734,0.836,-4803.0,0.074,0.017,0.0,0.623,4,3jbT1Y5MoPwEIpZndDDwVq,2019-08-23,206,28101,1375 days,103088.66666668,14726.952380954286,1
2020-03-19,0.663,0.567,-5941.0,0.031,0.094,0.01,0.139,166,4ejyZ4uJEXUURcgKp1kP8v,2020-02-19,30,5166,1195 days,922058.83333333,131722.69047619,1
2020-03-19,0.756,0.554,-4.24,0.034,0.402,0.0,0.596,9,1qCmZnC1FUpNgOydIzqIPC,2020-03-13,2,63,1172 days,158729.0,22675.571428571428,1
2020-03-19,0.733,0.567,-6718.0,0.319,0.013,0.0,0.319,35,0IpnZchq8ek2A6pGEP2Qb1,2020-03-13,7,789,1172 days,233646.66666666,33378.09523809428,1
2020-03-19,0.87,0.706,-5395.0,0.126,0.025,0.006,0.593,72,2rc7BkzO8qepMFAxHtOrXc,2019-11-15,121,10118,1291 days,557097.33333334,79585.33333333429,1
2020-03-19,0.513,0.796,-4075.0,0.063,0.001,0.0,0.345,200,0sf12qNH5qcw8qpgymFOqD,2019-11-29,112,21840,1277 days,922058.83333333,131722.69047619,1
2020-03-19,0.747,0.497,-6542.0,0.04,0.248,0.0,0.066,34,0Li1OuXXfi7950ilZUFGkF,2020-03-13,7,553,1172 days,49398.91666664,7056.9880952342855,1
2020-03-19,0.531,0.75,-5831.0,0.111,0.006,0.0,0.198,53,57vxBYXtHMk6H1aD29V7PU,2019-11-27,114,14938,1279 days,922058.83333333,131722.69047619,1
2020-03-19,0.623,0.647,-5438.0,0.04,0.001,0.0,0.522,63,7hpJ9tATWb2vztlq99hERP,2019-12-27,78,3060,1249 days,87389.0,12484.142857142857,1
2020-03-19,0.881,0.696,-3838.0,0.08,0.137,0.0,0.781,161,3mQ6SLdxxaL52Yte7KF2Ks,2020-01-10,70,10948,1235 days,557097.33333334,79585.33333333429,1
2020-03-19,0.802,0.787,-6181.0,0.06,0.083,0.0,0.446,6,53v2u51nq3CxiKUNphRzP1,2020-02-29,20,1990,1185 days,1285415.166666687,183630.73809524105,2
2020-03-19,0.652,0.595,-4.04,0.113,0.15,0.0,0.444,176,4uziEsK1yiqdauKVDPsmVG,2020-02-28,21,3458,1186 days,557097.33333334,79585.33333333429,1
2020-03-19,0.903,0.535,-6238.0,0.286,0.03,0.0,0.157,13,5egD7A5x9AHdVO2fMo3Wbo,2020-03-06,14,1658,1179 days,233646.66666666,33378.09523809428,1
2020-03-19,0.857,0.621,-6376.0,0.083,0.148,0.0,0.668,16,4vUmTMuQqjdnvlZmAH61Qk,2019-07-12,248,32978,1417 days,1208748.0,172678.2857142857,1
2020-03-19,0.76,0.607,-6274.0,0.096,0.003,0.0,0.709,42,463PQggkmk5tTw8ug0ahOX,2020-02-27,22,1563,1187 days,243683.5,34811.92857142857,2
2020-03-19,0.55,0.598,-5402.0,0.083,0.132,0.0,0.543,11,5J7teKIJGtqVypgYI6sqXj,2020-02-29,20,1799,1185 days,1293120.833333354,184731.54761905057,2
2020-03-19,0.768,0.652,-2708.0,0.307,0.113,0.0,0.777,3,0fySG6A6qLE8IvDpayb5bM,2019-09-27,169,15106,1340 days,200551.5,28650.214285714286,1
2020-03-19,0.895,0.739,-6633.0,0.283,0.018,0.0,0.763,33,59JWp4PjZ9TRM8cmtaDYB1,2020-03-13,7,762,1172 days,418812.83333334,59830.40476190571,2
2020-03-18,0.487,0.398,-9901.0,0.07,0.835,0.0,0.905,15,5HEtuK03ygUzqca6yfgOYZ,2020-03-08,11,908,1177 days,3192.0,456.0,1
2020-03-18,0.702,0.508,-7105.0,0.035,0.144,0.0,0.143,4,1eyek0KJEh2v5HQ9uQSybb,2020-03-10,6,194,1175 days,149208.0,21315.42857142857,1
2020-03-18,0.661,0.873,-3333.0,0.048,0.029,0.002,0.687,175,23jEeXRyrjFbfs2Q8tBwdI,2020-03-18,1,175,1167 days,670573.83333332,95796.26190476,1
2020-03-17,0.905,0.389,-14505.0,0.332,0.74,0.162,0.196,5,4SSnFejRGlZikf02HLewEF,2019-03-29,343,35848,1522 days,866391.5,123770.21428571428,1
2020-03-17,0.556,0.538,-5408.0,0.038,0.069,0.0,0.291,4,75ZvA4QfFiZvzhj2xkaWAh,2017-09-25,627,69712,2072 days,1067605.5,152515.07142857142,1
2020-03-17,0.576,0.736,-7572.0,0.224,0.178,0.0,0.484,6,4vjpLMyL3ZO6aphdYr8XYw,2020-03-10,4,39,1175 days,200798.0,28685.42857142857,2
2020-03-17,0.632,0.339,-7983.0,0.034,0.546,0.0,0.097,1,2qG81jL9UIP54uS8gYyP4k,2020-03-06,11,470,1179 days,149208.0,21315.42857142857,1
2020-03-16,0.826,0.368,-12761.0,0.133,0.516,0.025,0.158,4,7IxGslFZA5QhgXbUsDmcjf,2020-03-13,3,53,1172 days,3456.0,493.7142857142857,1
2020-03-16,0.443,0.582,-6.02,0.048,0.03,0.0,0.239,28,7rpNuuoMbid56XkDsx2FjE,2020-03-13,4,190,1172 days,68012.0,9716.0,1
2020-03-16,0.929,0.563,-7428.0,0.49,0.001,0.0,0.353,20,6vxU64pcIuQ38O015Zy4qj,2020-03-06,11,1207,1179 days,233646.66666666,33378.09523809428,1
2020-03-16,0.858,0.547,-5822.0,0.29,0.213,0.0,0.303,6,1xcOYJxDa5pObgxY1r0I9c,2020-03-06,11,1121,1179 days,233646.66666666,33378.09523809428,1
2020-03-16,0.95,0.654,-5895.0,0.307,0.074,0.0,0.886,19,4D7NrSeqkTarBrJ80b2sBc,2020-03-13,4,301,1172 days,233646.66666666,33378.09523809428,1
2020-03-16,0.786,0.683,-5397.0,0.205,0.173,0.0,0.57,27,4YcWzLSnGqLjSCycuSMHnn,2020-03-06,11,1138,1179 days,233646.66666666,33378.09523809428,1
2020-03-15,0.631,0.665,-7589.0,0.229,0.602,0.0,0.634,11,4MZSqgwlE71CWZ6qQ3gkKm,2020-02-29,16,1491,1185 days,1262144.166666687,180306.30952381244,1
2020-03-15,0.813,0.764,-3.39,0.105,0.586,0.0,0.429,6,113PlnpZbHd3WIqeYjhZWv,2020-02-07,38,2339,1207 days,369389.428571427,52769.91836734672,2
2020-03-15,0.733,0.708,-4957.0,0.094,0.033,0.0,0.694,18,43NqTeL8pgBxKHPMiJKUP5,2020-01-27,49,3105,1218 days,125224.833333333,17889.261904761857,1
2020-03-15,0.837,0.601,-5628.0,0.198,0.21,0.0,0.749,19,1HF6P40Z7nfExGaB1Gk99v,2020-03-13,3,220,1172 days,233646.66666666,33378.09523809428,1
2020-03-15,0.802,0.748,-5708.0,0.207,0.24,0.0,0.516,60,4SnlSaLJJ7reJMCHM5YUuX,2020-03-13,3,339,1172 days,233646.66666666,33378.09523809428,1
2020-03-15,0.867,0.768,-3.73,0.079,0.18,0.0,0.34,43,4sWGHlZGM1XA7TyWdtBAbA,2020-03-13,3,282,1172 days,233646.66666666,33378.09523809428,1
2020-03-15,0.862,0.65,-6978.0,0.355,0.021,0.0,0.658,40,4lAQfuREAHG8IC0PiiigBt,2020-03-13,3,292,1172 days,233646.66666666,33378.09523809428,1
2020-03-15,0.71,0.586,-5331.0,0.381,0.248,0.0,0.207,23,7vTspUAmMKFkUpKL9HLZNL,2020-03-13,3,241,1172 days,233646.66666666,33378.09523809428,1
2020-03-15,0.762,0.622,-6293.0,0.223,0.352,0.0,0.626,38,19Ec2gbNtQTE44IizcPjtD,2020-03-13,3,284,1172 days,233646.66666666,33378.09523809428,1
2020-03-14,0.748,0.771,-4156.0,0.15,0.101,0.0,0.792,12,25B5fGr9K0VdZJiRFsnMO4,2020-03-06,9,934,1179 days,233646.66666666,33378.09523809428,1
2020-03-14,0.682,0.741,-4489.0,0.249,0.127,0.0,0.619,64,2BjNjFJAQTxqUPGpOnrese,2020-03-13,2,195,1172 days,233646.66666666,33378.09523809428,1
2020-03-14,0.817,0.656,-7086.0,0.277,0.051,0.0,0.314,76,0AhJag7VI8uFf3mJFsTwvf,2020-03-13,2,217,1172 days,233646.66666666,33378.09523809428,1
2020-03-14,0.778,0.618,-6432.0,0.219,0.023,0.0,0.212,35,5tBdxqz8gauIO8Hh8qwo0H,2020-03-13,2,148,1172 days,233646.66666666,33378.09523809428,1
2020-03-14,0.591,0.841,-4351.0,0.03,0.012,0.0,0.392,7,0DrFTaAX2srXPkuag35djb,2020-03-13,2,39,1172 days,68012.0,9716.0,1
2020-03-14,0.713,0.681,-7645.0,0.351,0.003,0.0,0.635,51,5erLs80hB2TbFWgSAbVQpe,2020-03-13,2,171,1172 days,233646.66666666,33378.09523809428,1
2020-03-14,0.486,0.388,-9326.0,0.126,0.435,0.0,0.467,11,6gm12xlADJwiBbHIKBXzGW,2020-02-28,16,1583,1186 days,4670.0,667.1428571428571,1
2020-03-14,0.775,0.757,-4139.0,0.175,0.162,0.0,0.562,9,3BYIzNZ3t9lRQCACXSMLrT,2020-03-06,9,914,1179 days,233646.66666666,33378.09523809428,1
2020-03-13,0.69,0.672,-5726.0,0.223,0.695,0.0,0.549,53,4VyJtzcNhnV9gPEgjYzI8L,2020-03-13,1,53,1172 days,25360.0,3622.857142857143,2
2020-03-13,0.776,0.752,-4711.0,0.193,0.325,0.0,0.716,40,2oHDJHNondITqbl8xZ9vPn,2020-03-06,8,854,1179 days,233646.66666666,33378.09523809428,1
2020-03-13,0.606,0.613,-6758.0,0.031,0.018,0.0,0.258,35,6ikDZX0oc8EKGj2vdMAEDv,2020-03-13,1,35,1172 days,176411.0,25201.571428571428,1
2020-03-13,0.584,0.306,-8401.0,0.027,0.52,0.0,0.096,87,13QU8HBEBaSTZGq1HzQe9S,2020-03-13,1,87,1172 days,49442.91666664,7063.27380952,2
2020-03-13,0.741,0.599,-6672.0,0.419,0.01,0.0,0.276,52,1jDbQz6tr52WgScCTXMnaN,2020-03-06,8,819,1179 days,233646.66666666,33378.09523809428,1
2020-03-13,0.927,0.497,-9062.0,0.426,0.301,0.0,0.675,8,5cHPAqi6V5JPMy0vqS4lK6,2020-03-13,1,8,1172 days,39479.5,5639.928571428572,1
2020-03-13,0.664,0.743,-7114.0,0.206,0.115,0.0,0.534,41,0wsfdPl7p3yKjQBmHQsaDn,2020-03-13,1,41,1172 days,75685.0,10812.142857142857,1
2020-03-13,0.842,0.556,-6793.0,0.442,0.159,0.0,0.306,27,6YAxCn4juTWn5hWl2hzHGw,2020-03-06,7,721,1179 days,233646.66666666,33378.09523809428,1
2020-03-12,0.729,0.726,-3208.0,0.042,0.223,0.0,0.876,19,37zdqI4r1gswIzczSBkRon,2019-10-25,139,14590,1312 days,685430.333333316,97918.61904761658,3
2020-03-12,0.788,0.436,-9435.0,0.364,0.061,0.0,0.341,31,7KSSdFCBHCfq4KPzz78ghk,2020-02-28,14,1263,1186 days,107090.0,15298.57142857143,1
2020-03-12,0.651,0.631,-5717.0,0.09,0.519,0.001,0.35,82,3VyjsVV24RmBIbWJAeUJNu,2019-12-01,103,13915,1275 days,49398.91666664,7056.9880952342855,1
2020-03-12,0.723,0.726,-3835.0,0.047,0.056,0.0,0.962,37,5IUOU5xkzGHsRFOYNu3GSK,2020-02-07,31,1244,1207 days,68012.0,9716.0,1
2020-03-12,0.819,0.654,-6665.0,0.136,0.517,0.0,0.455,27,733c1CWmIGymoQXdp7Us88,2020-02-14,28,2562,1200 days,91514.0,13073.42857142857,2
2020-03-12,0.591,0.848,-4397.0,0.083,0.137,0.0,0.386,53,3IB5qOeMayvpOdHxYCL5tZ,2020-02-21,21,2383,1193 days,379629.499999977,54232.78571428243,1
2020-03-12,0.82,0.635,-5749.0,0.077,0.409,0.0,0.528,42,0fgsKar6uBO08vzHXkTjWi,2020-02-29,13,1110,1185 days,1284702.166666687,183528.88095238383,3
2020-03-12,0.838,0.545,-6713.0,0.071,0.208,0.0,0.631,2,7HMmFQsKsljwTw8bS7lu19,2020-01-10,61,8560,1235 days,204483.0,29211.85714285714,1
2020-03-12,0.779,0.707,-6527.0,0.16,0.099,0.0,0.343,26,7GwYENSg87oERcW0Wacd6m,2020-03-06,7,248,1179 days,27111.0,3873.0,1
2020-03-12,0.923,0.604,-6671.0,0.245,0.017,0.0,0.826,152,3Q6F8RByyhRTJpRtZLY3cg,2020-02-03,39,4684,1211 days,130016.5,18573.78571428572,1
2020-03-11,0.833,0.677,-5537.0,0.239,0.028,0.0,0.558,23,3R3rQ7FbTJdsi5She10YvI,2020-03-06,6,242,1179 days,3609.0,515.5714285714286,2
2020-03-10,0.734,0.703,-6256.0,0.355,0.237,0.0,0.608,53,4wBcaYqLPm7EtDVoJQORU4,2020-03-06,5,527,1179 days,233646.66666666,33378.09523809428,1
2020-03-10,0.702,0.768,-4055.0,0.067,0.541,0.0,0.574,57,46mT9NR7N9Zf5MolcrBgE3,2020-03-06,5,549,1179 days,233646.66666666,33378.09523809428,1
2020-03-10,0.867,0.686,-5342.0,0.221,0.311,0.0,0.658,11,5gCg2qMPzKkW4jS4dBKdDs,2020-02-29,11,822,1185 days,1387369.00000002,198195.5714285743,2
2020-03-10,0.803,0.719,-4485.0,0.392,0.344,0.0,0.549,28,7gHZGXSJzM29WA384suYY2,2020-03-06,5,450,1179 days,233646.66666666,33378.09523809428,1
2020-03-10,0.904,0.492,-9657.0,0.155,0.001,0.364,0.257,17,5awaEIMiJboRO7ycF6UOot,2020-03-09,2,95,1176 days,139843.5,19977.64285714286,1
2020-03-09,0.806,0.558,-6.46,0.068,0.482,0.0,0.678,12,3Hig6FDiszzWDPIKSP9swE,2020-03-06,4,88,1179 days,257511.33333336,36787.33333333714,2
2020-03-09,0.599,0.733,-7058.0,0.203,0.176,0.0,0.534,42,58GV8DCjojFSplLejcHIYu,2020-03-06,4,161,1179 days,200798.0,28685.42857142857,2
2020-03-09,0.746,0.45,-8543.0,0.087,0.041,0.0,0.336,6,4z1rk9qlsqhp5LJm5qvXZF,2020-03-06,4,45,1179 days,159503.0,22786.14285714285,2
2020-03-09,0.702,0.508,-7105.0,0.035,0.144,0.0,0.143,60,7MZF7YLxOP2to9iblSulLc,2020-02-21,18,1152,1193 days,149208.0,21315.42857142857,1
2020-03-09,0.619,0.784,-6.11,0.123,0.033,0.0,0.471,36,5KlPy74NOEAt8jC3FYURnQ,2020-03-06,4,356,1179 days,233646.66666666,33378.09523809428,1
2020-03-08,0.715,0.624,-3046.0,0.114,0.11,0.0,0.412,14,3HWzoMvoF3TQfYg4UPszDq,2020-01-24,41,2018,1221 days,123612.0,17658.85714285714,1
2020-03-07,0.795,0.715,-3582.0,0.084,0.141,0.0,0.758,1,1Xnn1TPyr5h0hpRAT4B4EA,2019-11-26,101,8182,1280 days,450558.785714293,64365.54081632757,6
2020-03-07,0.881,0.457,-8191.0,0.156,0.033,0.0,0.296,23,2Ec33AVlkTTq8BHFgBTdQs,2019-12-13,86,10217,1263 days,233646.66666666,33378.09523809428,1
2020-03-07,0.415,0.674,-8134.0,0.335,0.131,0.0,0.867,13,2yUy5eFAFWAichjrySJWA2,2020-03-06,2,78,1179 days,3606.0,515.1428571428571,1
2020-03-07,0.732,0.553,-7406.0,0.099,0.082,0.0,0.291,35,1ShHhJlzaLuoZbJ3aP4z0m,2020-03-06,2,101,1179 days,149208.0,21315.42857142857,1
2020-03-07,0.658,0.901,-2814.0,0.036,0.048,0.0,0.708,18,6RyaV7owmVU6fzEPE17sF1,2019-10-18,141,17068,1319 days,220560.0,31508.571428571428,1
2020-03-07,0.719,0.611,-5.01,0.04,0.058,0.0,0.489,147,5raTDhlbxFDnpn89bxArdH,2020-03-01,7,1135,1184 days,233646.66666666,33378.09523809428,1
2020-03-06,0.544,0.353,-7275.0,0.03,0.706,0.0,0.357,91,3ksNHUNCTP6Pan8rjFnmtw,2020-03-06,1,91,1179 days,61126.5,8732.357142857143,1
2020-03-06,0.789,0.77,-4631.0,0.272,0.032,0.012,0.441,25,4D4tA2ara3ihoOvjupr8cG,2020-03-06,1,25,1179 days,6126.0,875.1428571428571,1
2020-03-06,0.661,0.523,-5902.0,0.038,0.483,0.0,0.536,59,438wODjSTL2jgn1nePaNew,2020-03-06,1,59,1179 days,13537.0,1933.857142857143,1
2020-03-05,0.781,0.762,-5188.0,0.063,0.022,0.0,0.86,12,0ono6UCNVZ1XqOm6j78Blu,2020-02-21,14,1386,1193 days,379629.499999977,54232.78571428243,1
2020-03-05,0.907,0.539,-7782.0,0.36,0.041,0.0,0.664,3,0Q2n5yzl2XRqYbV77tZNYp,2020-01-06,54,2479,1239 days,2479.0,354.1428571428572,1
2020-03-05,0.713,0.798,-3147.0,0.219,0.366,0.0,0.721,33,4z6wo6PJG4Fve45OXK6D9m,2020-01-07,55,2483,1238 days,1282678.166666687,183239.73809524105,2
2020-03-05,0.81,0.566,-8.33,0.433,0.107,0.0,0.582,20,4iiWcajF1fEUpwcUewc464,2020-02-19,16,718,1195 days,204641.000000013,29234.42857143043,1
2020-03-05,0.807,0.678,-3244.0,0.177,0.035,0.0,0.21,28,6AyWdCtEn1DdxjnxPeojR2,2020-02-28,7,599,1186 days,107090.0,15298.57142857143,1
2020-03-05,0.755,0.631,-6128.0,0.026,0.064,0.0,0.881,13,4yJiXq86uM56uIfIZgE440,2020-01-17,49,3286,1228 days,77552.0,11078.857142857143,1
2020-03-05,0.721,0.621,-3639.0,0.048,0.304,0.0,0.473,10,5RUUkFNqH3GRKHg1xjprOb,2020-02-21,14,841,1193 days,124764.0,17823.428571428572,1
2020-03-05,0.817,0.781,-4178.0,0.112,0.008,0.0,0.359,17,4QPEwDdOMhY7rNS05mTyMR,2019-12-13,84,9081,1263 days,15026.0,2146.5714285714284,2
2020-03-05,0.639,0.791,-4443.0,0.253,0.028,0.0,0.939,16,25ZAibhr3bdlMCLmubZDVt,2019-06-28,237,25457,1431 days,1819241.500000027,259891.64285714677,2
