id,song_count,Summed_Points,artist_count,Points (Total),Artists,Date,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence,Nationality_Summed_Points,Nationality_count,Date_earliest
1NDxZ7cFAo481dtYWdrUnR,,0.0,1,23190,Maggie Lindemann,2018-02-26,0.703,0.868,-4661.0,0.029,0.15,0.132,0.733,2173.0,1,2017-04-03
2nUJvBO87SkxCViQsLc9Zr,131.0,0.0,1,13813,Big Shaq,2018-02-24,0.895,0.885,-4182.0,0.268,0.11,0.0,0.633,3184.0,1,2017-10-06
6kOHug1s9Nd5gsHrX8irs2,1.0,0.0,5,15,"Mau y Ricky, KAROL G, Becky G, Leslie Grace, Lali",2018-02-24,0.735,0.652,-4426.0,0.236,0.019,0.0,0.776,39377.0,5,2018-02-24
2V1nJCtknnPvSFUJ0a7BUk,1.0,0.0,1,166,Logic,2018-02-23,0.831,0.566,-7094.0,0.214,0.077,0.0,0.247,19339.0,1,2018-02-23
1Caok88z2uxMiPt4oV055r,,3.0,1,137,6ix9ine,2018-02-23,0.596,0.696,-3865.0,0.374,0.167,0.0,0.74,19339.0,1,2018-02-23
2riK2ngTJvk4gk71b3Hem4,,267.0,3,324,"6ix9ine, Fetty Wap, A Boogie Wit da Hoodie",2018-02-23,0.595,0.854,-5739.0,0.287,0.036,0.0,0.449,58017.0,3,2018-02-23
1ob7M7lGdLSE0IWi2ymy6x,,3.0,1,25,6ix9ine,2018-02-23,0.889,0.649,-4409.0,0.33,0.169,0.0,0.169,19339.0,1,2018-02-23
79GsUxLyzxgnN4I1E11dtO,1.0,0.0,1,78,Janelle Monáe,2018-02-23,0.859,0.413,-7399.0,0.182,0.132,0.0,0.697,19339.0,1,2018-02-23
0d2vY2TqqmWPuXUm1vcwa5,1.0,483.0,3,387,"6ix9ine, Tory Lanez, Young Thug",2018-02-23,0.764,0.799,-4815.0,0.165,0.052,0.0,0.72,39444.0,3,2018-02-23
0OI7AFifLSoGzpb8bdBLLV,93.0,86.0,1,8665,Machine Gun Kelly,2018-02-22,0.653,0.718,-5232.0,0.213,0.004,0.0,0.216,15196.0,1,2017-11-17
0zl3PdjIl320fK0pxBGWNR,,261.0,3,4050,"6ix9ine, Fetty Wap, A Boogie Wit da Hoodie",2018-02-22,0.599,0.857,-5.7,0.299,0.032,0.0,0.469,53154.0,3,2018-01-15
7y9iMe8SOB6z3NoHE2OfXl,,451.0,1,10196,Halsey,2018-02-21,0.675,0.751,-3539.0,0.03,0.06,0.0,0.612,7082.0,1,2017-06-05
0CcQNd8CINkwQfe1RDtGV6,,0.0,1,24577,Imagine Dragons,2018-02-21,0.779,0.787,-4305.0,0.108,0.052,0.0,0.708,999.0,1,2017-02-02
76iVOVsliCHlWqKuDnCfhE,,172.0,1,276,Zacari,2018-02-21,0.778,0.765,-7175.0,0.128,0.139,0.027,0.642,18487.0,1,2018-02-10
0tKcYR2II1VCQWT79i5NrW,,0.0,1,27012,Imagine Dragons,2018-02-21,0.6,0.81,-4749.0,0.048,0.007,0.21,0.298,2465.0,1,2017-04-28
4IWAyPf1KMq7JCyGeCjTeH,,427.0,1,6809,Imagine Dragons,2018-02-21,0.675,0.649,-4953.0,0.032,0.043,0.0,0.537,7082.0,1,2017-06-05
3zaMCRR8g6AvyMLMcuQ73N,,64.0,1,229,Bad Bunny,2018-02-20,0.616,0.587,-6439.0,0.091,0.978,0.006,0.279,251.0,1,2018-02-18
4KXwFI9pgJLpUIAc9oSL8j,,123.0,1,448,Ab-Soul,2018-02-20,0.507,0.606,-8758.0,0.452,0.185,0.0,0.202,18487.0,1,2018-02-10
5goGDc74vVREyN8al8CkPh,,10.0,1,2230,Drake,2018-02-20,0.655,0.839,-5076.0,0.443,0.005,0.0,0.55,310.0,1,2018-01-21
7jqDzXJS0K0Re8uphYNit0,34.0,7.0,1,6139,The Chainsmokers,2018-02-20,0.548,0.58,-7524.0,0.121,0.104,0.0,0.462,17730.0,1,2018-01-18
5xNUR50KxswPRAvx7S163g,,0.0,5,5864,"Hugh Jackman, Keala Settle, Daniel Everidge, Zendaya, The Greatest Showman Ensemble",2018-02-19,0.702,0.77,-9411.0,0.128,0.006,0.001,0.235,54189.0,4,2018-01-03
693iqPOQvhI7PobtR8CC8v,,0.0,2,50770,"J Balvin, Jowell & Randy",2018-02-18,0.782,0.868,-1715.0,0.04,0.011,0.003,0.884,514.0,2,2017-06-08
1Wolb8MRcXR2IMMaELTRpE,5.0,0.0,1,135,MC Loma e As Gêmeas Lacração,2018-02-18,0.852,0.902,-4669.0,0.159,0.447,0.0,0.965,193.0,1,2018-02-10
7qwULjvTujatIaoWC1lu8b,,76.0,1,486,Dj Kass,2018-02-18,0.909,0.755,-2.59,0.236,0.042,0.001,0.638,17614.0,1,2018-02-09
6p8NuHm8uCGnn2Dtbtf7zE,,0.0,1,10898,Migos,2018-02-18,0.92,0.675,-5661.0,0.263,0.307,0.0,0.749,827.0,1,2017-01-27
41cpvQ2GyGb2BRdIRSsTqK,,63.0,1,70,Frank Ocean,2018-02-16,0.24,0.116,-13216.0,0.033,0.877,0.001,0.094,18513.0,1,2018-02-16
2rYyq0b3XWwmWl0k727OVG,8.0,0.0,1,392,Calvin Harris,2018-02-16,0.754,0.779,-3288.0,0.039,0.063,0.0,0.41,3029.0,1,2018-02-09
1OmcAT5Y8eg5bUPv9qJT4R,36.0,230.0,2,14336,"Post Malone, 21 Savage",2018-02-16,0.58,0.531,-6631.0,0.078,0.128,0.0,0.141,15204.0,2,2017-09-16
35zrlBOjpfDPMcZzglWOuV,1.0,0.0,1,84,Muse,2018-02-16,0.479,0.765,-3669.0,0.043,0.001,0.0,0.39,3510.0,1,2018-02-16
5ZpjODX6OH1xZs3AOewTO6,,236.0,1,1264,Justin Timberlake,2018-02-15,0.745,0.579,-5771.0,0.138,0.035,0.012,0.645,17150.0,1,2018-02-02
5Db9VIdDsN5yu3Eu7CT0i4,,0.0,1,573,Sam Smith,2018-02-15,0.479,0.419,-6517.0,0.039,0.568,0.0,0.186,9.0,1,2017-01-02
3zHq9ouUJQFQRf3cm1rRLu,,0.0,1,96,Ellie Goulding,2018-02-14,0.262,0.606,-6646.0,0.048,0.247,0.0,0.275,477.0,1,2017-02-14
3hB5DgAiMAQ4DzYbsMq1IT,,0.0,1,12469,Justin Bieber,2018-02-14,0.609,0.378,-9828.0,0.438,0.835,0.0,0.515,0.0,1,2017-01-01
7rPLZ8Krm6CZIbraFUlnWZ,,0.0,1,134,Adele,2018-02-14,0.325,0.18,-10647.0,0.031,0.91,0.001,0.1,477.0,1,2017-02-14
4c2W3VKsOFoIg2SFaO6DY5,,0.0,1,25698,Rita Ora,2018-02-14,0.855,0.624,-4093.0,0.049,0.158,0.0,0.962,1916.0,1,2017-05-26
3IkWmgGsXbsafrunwPojXO,,0.0,2,1221,"Hugh Jackman, The Greatest Showman Ensemble",2018-02-13,0.516,0.518,-10383.0,0.04,0.005,0.009,0.083,327.0,1,2018-01-04
2vjmyyAnDUzilFYxOlTdO1,47.0,0.0,1,933,6ix9ine,2018-02-13,0.66,0.775,-4926.0,0.172,0.055,0.0,0.635,15208.0,1,2017-11-14
7hDc8b7IXETo14hHIHdnhd,,0.0,1,27807,Drake,2018-02-13,0.809,0.463,-11377.0,0.04,0.256,0.085,0.364,144.0,1,2017-03-19
4ESIYCrLnFoUd1mVbISDot,1.0,27.0,1,171,Liam Payne,2018-02-12,0.541,0.803,-4647.0,0.036,0.02,0.0,0.174,3131.0,1,2018-02-12
3cysp2UU6xmV61ZlnQsa8s,,118.0,1,127,Julia Michaels,2018-02-12,0.554,0.371,-9104.0,0.036,0.853,0.0,0.246,18353.0,1,2018-02-12
4FpfU1O7WCLBnmwu5XAFk4,,172.0,1,53,Zacari,2018-02-12,0.549,0.449,-13645.0,0.104,0.662,0.0,0.223,18487.0,1,2018-02-10
35cOyocq8Gb6UcT0NWeTwn,,0.0,1,165,Mozzy,2018-02-12,0.629,0.554,-6759.0,0.326,0.28,0.0,0.308,17614.0,1,2018-02-09
0pDaqgIForVNO4jrtTxcWT,9.0,0.0,1,172,MC's Jhowzinho & Kadinho,2018-02-11,0.814,0.653,-0.02,0.036,0.189,0.0,0.706,162.0,1,2017-11-25
6m2LNopVJKsvBB9l7Z1rwn,,0.0,1,15,MC Kevinho,2018-02-11,0.774,0.611,-2883.0,0.134,0.109,0.0,0.388,2.0,1,2017-02-25
20gGDikkrfmLU0SAvljr8d,,76.0,1,200,Dj Kass,2018-02-11,0.909,0.755,-2.59,0.236,0.042,0.001,0.638,18487.0,1,2018-02-10
6JV2JOEocMgcZxYSZelKcc,,0.0,1,19416,Justin Timberlake,2018-02-10,0.666,0.83,-5715.0,0.075,0.012,0.0,0.702,0.0,1,2017-01-01
4BHzHISX21PYwGXiBEUQ70,15.0,588.0,2,2728,"Migos, 21 Savage",2018-02-09,0.808,0.771,-5719.0,0.065,0.041,0.0,0.471,18927.0,2,2018-01-26
3vKU0GTHo5nl3kTCYAiqc3,,395.0,1,186,Kendrick Lamar,2018-02-09,0.612,0.588,-9355.0,0.355,0.62,0.0,0.48,17614.0,1,2018-02-09
0YOXGfOvoxzAl9XkxH8eEK,,0.0,1,123,Ab-Soul,2018-02-09,0.5,0.61,-8812.0,0.453,0.198,0.0,0.195,17614.0,1,2018-02-09
0Pw6Gg8QChw5iSRRSrcWXP,,0.0,1,143,Vince Staples,2018-02-09,0.708,0.785,-6809.0,0.322,0.152,0.0,0.854,17614.0,1,2018-02-09
4YMHk2VRIQpRv4aFtRzH12,,0.0,1,93,Zacari,2018-02-09,0.782,0.762,-7143.0,0.095,0.139,0.019,0.689,17614.0,1,2018-02-09
0bi1T5Y9aXT4JAOOU2NLcV,,0.0,1,79,Zacari,2018-02-09,0.391,0.442,-13558.0,0.139,0.633,0.0,0.148,17614.0,1,2018-02-09
2Bv0MbaqYx2IrQa7Z6xBT0,3.0,6.0,1,90,Rae Sremmurd,2018-02-09,0.829,0.575,-6667.0,0.107,0.005,0.0,0.114,17289.0,1,2018-02-06
3pf6HWXtEalIWoZcPTFbc6,1.0,2.0,1,173,Khalid,2018-02-09,0.728,0.706,-5881.0,0.051,0.065,0.0,0.589,17614.0,1,2018-02-09
6JnRLa50GuHzF0ucg9AGMI,1.0,0.0,1,102,James Bay,2018-02-09,0.443,0.608,-6708.0,0.067,0.083,0.0,0.23,3029.0,1,2018-02-09
4iEpZuwhEuoilKaZjXQPbF,,0.0,1,182,ScHoolboy Q,2018-02-09,0.763,0.468,-8476.0,0.278,0.021,0.0,0.351,17614.0,1,2018-02-09
12SJpYZEdj4kzWZ8FPFg4Y,,206.0,1,4660,Kendrick Lamar,2018-02-08,0.715,0.62,-5428.0,0.051,0.032,0.014,0.456,17718.0,1,2018-01-15
6RKkHI2fkmgZq7uQPPav8f,11.0,1206.0,1,578,Migos,2018-02-08,0.731,0.627,-9.76,0.075,0.261,0.0,0.5,16980.0,1,2018-01-29
5troof8mcGO3AafoDbk1gc,41.0,750.0,1,2472,Taylor Swift,2018-02-08,0.766,0.709,-6471.0,0.123,0.204,0.0,0.506,14363.0,1,2017-12-01
4KTU5aa5s547f1JF5DImhF,7.0,236.0,1,530,Justin Timberlake,2018-02-08,0.624,0.452,-8206.0,0.068,0.315,0.0,0.724,17150.0,1,2018-02-02
1xndOD8CreR5ctkOv5G1LN,,0.0,1,827,Dj Kass,2018-02-08,0.91,0.754,-2573.0,0.239,0.04,0.002,0.63,16980.0,1,2018-01-29
38yBBH2jacvDxrznF7h08J,103.0,427.0,1,6879,Niall Horan,2018-02-08,0.734,0.418,-6678.0,0.043,0.013,0.0,0.868,564.0,1,2017-10-20
6VrCmhRBFnuGKmtNfk4jDs,27.0,20.0,2,2604,"Marshmello, Lil Peep",2018-02-08,0.546,0.822,-4483.0,0.151,0.015,0.0,0.615,35996.0,2,2018-01-12
2eAZfqOm4EnOF9VvN50Tyc,160.0,183.0,1,14530,Lil Uzi Vert,2018-02-08,0.703,0.757,-3612.0,0.05,0.617,0.0,0.696,10611.0,1,2017-08-25
6ZNo7Vi0TE9ul1fhKd4S1M,5.0,1.0,1,973,The Weeknd,2018-02-07,0.734,0.667,-4996.0,0.087,0.092,0.0,0.165,534.0,1,2018-02-03
6jT85s2dZ55HBqjXYi2rfI,6.0,236.0,1,348,Justin Timberlake,2018-02-07,0.793,0.554,-6624.0,0.045,0.007,0.0,0.225,17150.0,1,2018-02-02
0tPQPaOKM32WgMSbPCYyRH,88.0,0.0,2,10546,"David Guetta, Afrojack",2018-02-06,0.721,0.873,-4741.0,0.119,0.079,0.0,0.552,181.0,2,2017-11-03
6PCUP3dWmTjcTtXY02oFdT,,0.0,1,29434,Ed Sheeran,2018-02-05,0.461,0.834,-4868.0,0.099,0.023,0.0,0.471,32.0,1,2017-01-06
7wGoVu4Dady5GV0Sv4UIsx,119.0,230.0,2,47480,"Post Malone, 21 Savage",2018-02-05,0.577,0.522,-6594.0,0.098,0.13,0.0,0.119,14984.0,2,2017-09-15
0GVuLQtPXFaL18ijEOqoAa,,0.0,1,246,Michelle Williams,2018-02-05,0.351,0.331,-10316.0,0.038,0.3,0.0,0.191,17936.0,1,2018-01-07
22eADXu8DfOAUEDw4vU8qy,,0.0,4,95908,"Chris Jedi, J Balvin, Ozuna, Arcangel",2018-02-03,0.708,0.693,-5516.0,0.138,0.246,0.0,0.427,61.0,4,2017-04-07
0dLToDou8YHYJpQltj3Ijy,15.0,0.0,1,659,Sfera Ebbasta,2018-02-03,0.803,0.695,-5164.0,0.041,0.062,0.0,0.458,29.0,1,2018-01-19
1KAhsLqLYiqCZ1G8ljKDtB,,236.0,1,98,Justin Timberlake,2018-02-03,0.805,0.759,-5198.0,0.044,0.101,0.354,0.721,17150.0,1,2018-02-02
42TXKY5AaAn4dzAcRLyNoK,1.0,0.0,2,20,"MC Kevinho, Simone & Simaria",2018-02-03,0.749,0.68,-7084.0,0.13,0.252,0.0,0.772,396.0,2,2018-02-03
16wWFYS9S4hKBk2Ofj3Ss6,,0.0,1,33,Rich Brian,2018-02-02,0.884,0.547,-7492.0,0.387,0.044,0.0,0.425,0.0,1,2018-02-02
5GKwq4sO5ZHKuWaDmdwMQc,1.0,0.0,1,18,Red Velvet,2018-02-02,0.714,0.736,-3801.0,0.046,0.191,0.0,0.814,226.0,1,2018-02-02
0RTzJVkunbGwuRjXDFHnjf,38.0,184.0,1,1947,Axwell /\ Ingrosso,2018-02-02,0.627,0.847,-5303.0,0.035,0.024,0.0,0.611,377.0,1,2017-12-12
5MbeIktglgTouqOHnVunxp,,0.0,1,57,CHVRCHES,2018-02-02,0.482,0.853,-4.15,0.033,0.001,0.05,0.196,2878.0,1,2018-02-02
7GfhZZq8plOVTeqsDMbftc,1.0,236.0,1,66,Justin Timberlake,2018-02-02,0.658,0.62,-6634.0,0.052,0.149,0.0,0.522,17150.0,1,2018-02-02
3mNfKVgSiejiZYmFRVjNbQ,,236.0,1,10,Justin Timberlake,2018-02-02,0.752,0.757,-5174.0,0.049,0.23,0.139,0.716,17150.0,1,2018-02-02
3KnLHwhRhJGuQM822JVSoI,,236.0,1,52,Justin Timberlake,2018-02-02,0.62,0.497,-9585.0,0.119,0.382,0.048,0.55,17150.0,1,2018-02-02
249c7UYQRwLb8tUykq8IwX,1.0,236.0,1,78,Justin Timberlake,2018-02-02,0.727,0.85,-4965.0,0.04,0.06,0.0,0.801,17150.0,1,2018-02-02
1a8051h021Rfl01OhAjjV6,1.0,236.0,1,29,Justin Timberlake,2018-02-02,0.935,0.696,-7185.0,0.056,0.043,0.0,0.616,17150.0,1,2018-02-02
1LszjjoVwDDZcWUQbzeDLG,143.0,13.0,1,9168,Yandel,2018-02-01,0.808,0.69,-4151.0,0.148,0.058,0.0,0.64,59.0,1,2017-09-08
1L3NV7VrCiuE8C5QlhdeQL,,0.0,1,3379,Justin Timberlake,2018-02-01,0.745,0.579,-5771.0,0.138,0.035,0.012,0.645,17934.0,1,2018-01-05
09ts3GnICqYEU5PkQCpJK3,7.0,40.0,1,1079,Justin Timberlake,2018-02-01,0.707,0.632,-7031.0,0.079,0.103,0.0,0.372,16076.0,1,2018-01-26
7yt6eiZQCkVFEzwGp4Pbor,4.0,1206.0,1,234,Migos,2018-02-01,0.782,0.686,-4383.0,0.059,0.253,0.0,0.334,16980.0,1,2018-01-29
4v094LQ9eF10k2O2Te2ngK,96.0,427.0,1,8643,Niall Horan,2018-02-01,0.519,0.554,-6412.0,0.039,0.381,0.0,0.194,564.0,1,2017-10-20
2KokOIKdw4zZutDil85Ugh,7.0,596.0,4,2492,"Migos, Travis Scott, Ty Dolla $ign, Big Sean",2018-02-01,0.827,0.591,-7504.0,0.074,0.031,0.0,0.402,64304.0,4,2018-01-26
0jdny0dhgjUwoIp5GkqEaA,105.0,274.0,1,8649,Kesha,2018-01-31,0.543,0.39,-7202.0,0.032,0.489,0.0,0.303,10372.0,1,2017-08-11
4vkVvmjIiQibQ6zJnC1Q9z,21.0,0.0,1,417,Matt Terry,2018-01-31,0.874,0.649,-4385.0,0.083,0.218,0.0,0.712,3624.0,1,2018-01-02
0UBLhedidy1DjSF4ncF5zL,1.0,0.0,4,480,"Alan Walker, Noah Cyrus, Digital Farm Animals, Juliander",2018-01-30,0.658,0.678,-4407.0,0.058,0.303,0.0,0.662,20351.0,4,2018-01-30
0G9rmRmQDFk9O2tzZLyRkc,5.0,253.0,1,384,Migos,2018-01-30,0.894,0.324,-8.24,0.179,0.04,0.0,0.407,16076.0,1,2018-01-26
0q75NwOoFiARAVp4EXU4Bs,,0.0,1,12889,SZA,2018-01-30,0.795,0.594,-6.2,0.075,0.112,0.0,0.409,7177.0,1,2017-06-09
6SwRhMLwNqEi6alNPVG00n,,1.0,1,20315,Kendrick Lamar,2018-01-30,0.658,0.535,-8983.0,0.057,0.027,0.0,0.419,2347.0,1,2017-04-14
4Kw3CztmD15X1QGDnnHmLD,4.0,253.0,1,282,Migos,2018-01-29,0.928,0.721,-5774.0,0.15,0.071,0.0,0.254,16076.0,1,2018-01-26
35ffVv9x4mtzBh5rF1K9sP,4.0,416.0,2,528,"Migos, Gucci Mane",2018-01-29,0.85,0.731,-6705.0,0.193,0.231,0.0,0.822,32152.0,2,2018-01-26
43dOwOq0mB4i6j4SpcSkqC,1.0,1206.0,1,18,Migos,2018-01-29,0.825,0.547,-3938.0,0.086,0.094,0.0,0.184,16980.0,1,2018-01-29
7K8krdGeSIvwDGw1WUqJuK,3.0,0.0,1,126,Ghali,2018-01-28,0.78,0.709,-7059.0,0.084,0.538,0.0,0.711,92.0,1,2018-01-26
3tvkzvUTF0yoq3pdBi81I0,,10.0,1,850,Drake,2018-01-28,0.663,0.846,-5226.0,0.453,0.005,0.0,0.526,315.0,1,2018-01-20
0KJEIWTEKMfBL2J7Sn3X5I,3.0,253.0,1,388,Migos,2018-01-28,0.639,0.611,-9826.0,0.159,0.256,0.0,0.526,16076.0,1,2018-01-26
3kh6liHZ8IHHRFMHXNJ79Y,3.0,253.0,1,321,Migos,2018-01-28,0.815,0.547,-4041.0,0.094,0.077,0.0,0.183,16076.0,1,2018-01-26
76DNqvSyzL9VCkhlnByqLf,,0.0,1,212,Lean Trap,2018-01-28,0.822,0.743,-2152.0,0.045,0.236,0.035,0.744,4.0,1,2018-01-15
4vKltMFviBKMdhYu3FDLY0,,57.0,3,1644,"J Balvin, Jeon, Anitta",2018-01-28,0.618,0.836,-3362.0,0.379,0.047,0.0,0.54,582.0,3,2018-01-19
3g9Mi3kTzzmjBUXN7wnGjI,3.0,294.0,3,1506,"Migos, Nicki Minaj, Cardi B",2018-01-28,0.9,0.517,-5.4,0.204,0.032,0.0,0.173,48228.0,3,2018-01-26
07W9fL0ee9LsqD9c3kNrdo,,304.0,2,862,"Migos, Post Malone",2018-01-28,0.797,0.341,-9733.0,0.373,0.111,0.0,0.423,32152.0,2,2018-01-26
6csZYoffpZ7iuSw83x2zVy,,0.0,1,268,Lean Trap,2018-01-28,0.913,0.788,-2889.0,0.263,0.055,0.001,0.544,4.0,1,2018-01-20
2tek8UnoiJdkmpPMqa5KRQ,3.0,253.0,1,548,Migos,2018-01-28,0.814,0.819,-5.48,0.251,0.003,0.0,0.517,16076.0,1,2018-01-26
0egwbpNUagfbqFuqaPd6jt,3.0,253.0,1,427,Migos,2018-01-28,0.781,0.678,-4369.0,0.059,0.246,0.0,0.355,16076.0,1,2018-01-26
2rIY8S6doGY1SEZIh7siw1,3.0,253.0,1,209,Migos,2018-01-28,0.679,0.331,-9.24,0.177,0.222,0.0,0.217,16076.0,1,2018-01-26
1jr1BnpXymcf2i97mTR8tJ,3.0,20.0,2,1090,"Migos, Drake",2018-01-28,0.909,0.631,-5447.0,0.205,0.072,0.0,0.394,16374.0,2,2018-01-26
4Fj5G5b8MeCrCRDP5JDvpr,2.0,253.0,1,120,Migos,2018-01-27,0.892,0.459,-7822.0,0.095,0.026,0.0,0.104,16076.0,1,2018-01-26
0pdW4B6Sq4MMNz1sFtkR5G,2.0,253.0,1,152,Migos,2018-01-27,0.868,0.691,-6048.0,0.08,0.045,0.0,0.34,16076.0,1,2018-01-26
2nwp9gU9ZGyKRzMswpfc7k,,253.0,1,103,Migos,2018-01-27,0.952,0.504,-6716.0,0.403,0.009,0.0,0.332,16076.0,1,2018-01-26
2LOkdHHNKdEx24cQELBaD8,2.0,253.0,1,104,Migos,2018-01-27,0.767,0.869,-3.87,0.065,0.276,0.0,0.474,16076.0,1,2018-01-26
3BvXHtUdGbfLOVxfRWn6NT,2.0,72.0,2,270,"Migos, 2 Chainz",2018-01-27,0.722,0.503,-8143.0,0.108,0.019,0.0,0.072,32152.0,2,2018-01-26
2ludbmtPoyCPe2K08fAlFl,1.0,15.0,1,63,Sia,2018-01-26,0.542,0.587,-6145.0,0.035,0.098,0.0,0.243,178.0,1,2018-01-26
3XAWpSxJMPeIwxXc5g9en1,1.0,253.0,1,38,Migos,2018-01-26,0.823,0.73,-3292.0,0.043,0.348,0.0,0.286,16076.0,1,2018-01-26
7HdZY9UJTylIiNcSDFyUDc,,0.0,1,121,Cashmere Cat,2018-01-26,0.747,0.641,-4502.0,0.093,0.25,0.001,0.453,150.0,1,2018-01-24
4jB8tS25Afh6aXC5w2MbXQ,1.0,253.0,1,78,Migos,2018-01-26,0.87,0.571,-7297.0,0.19,0.126,0.0,0.159,16076.0,1,2018-01-26
3Jo2cNQKU6Je7LVClYyJH9,,253.0,1,14,Migos,2018-01-26,0.813,0.439,-7427.0,0.071,0.003,0.01,0.165,16076.0,1,2018-01-26
5UzUZULhZL8bW4BqI1ZNOF,1.0,253.0,1,40,Migos,2018-01-26,0.799,0.673,-5076.0,0.057,0.044,0.0,0.33,16076.0,1,2018-01-26
0yyZN5ASdrYu0XYWFzfxUu,129.0,0.0,2,15618,"Jesse & Joy, Gente De Zo",2018-01-25,0.702,0.84,-3547.0,0.088,0.011,0.0,0.624,7.0,2,2017-09-16
0Wv5wuenRLI3BcwgT3HPIP,118.0,0.0,1,10304,DJ Snake,2018-01-25,0.781,0.765,-4092.0,0.039,0.534,0.0,0.564,139.0,1,2017-09-22
0AcHbiMs86CCgprvc7E1gs,6.0,676.0,2,392,"Carge, Lil Pump",2018-01-25,0.776,0.732,-3719.0,0.081,0.175,0.0,0.383,35002.0,2,2018-01-20
6XxpvCj3eLWs3lYowSgC4G,63.0,115.0,1,5427,BTS,2018-01-25,0.612,0.841,-4332.0,0.219,0.016,0.0,0.644,173.0,1,2017-11-24
1YZfcVLbbJwfizR5cDOp3q,91.0,0.0,3,39414,"Migos, Nicki Minaj, Cardi B",2018-01-25,0.901,0.529,-4443.0,0.191,0.052,0.0,0.146,45660.0,3,2017-10-27
3NnbNYUCvWIOEx0wiWxq8a,7.0,0.0,1,408,Sfera Ebbasta,2018-01-25,0.798,0.627,-6234.0,0.111,0.263,0.0,0.762,29.0,1,2018-01-19
7foypmc7KZyU716Yv63BPe,28.0,1431.0,3,3129,"Huncho Jack, Travis Scott, Quavo",2018-01-25,0.866,0.648,-3675.0,0.054,0.009,0.0,0.08,48099.0,3,2017-12-23
4VVG3HBGaqSNZqIpmewIA6,7.0,0.0,1,222,Sfera Ebbasta,2018-01-25,0.777,0.721,-6097.0,0.072,0.077,0.0,0.665,29.0,1,2018-01-19
4fndbjoz1qJyK6JcLdKfzm,,57.0,1,2730,Migos,2018-01-25,0.813,0.808,-5541.0,0.286,0.007,0.0,0.547,17357.0,1,2017-12-26
4Z6YruMINNspGet1gQyYlK,7.0,0.0,1,447,Justin Timberlake,2018-01-25,0.793,0.554,-6624.0,0.045,0.007,0.0,0.225,17543.0,1,2018-01-19
2Za1AlJNvksouPPWbXpR2X,107.0,211.0,1,10593,Macklemore,2018-01-24,0.712,0.51,-8162.0,0.063,0.446,0.0,0.268,12348.0,1,2017-09-22
5u6vkDnOyaf8LsteDAj2ub,81.0,280.0,4,30796,"21 Savage, Offset, Metro Boomin, Travis Scott",2018-01-22,0.782,0.435,-7033.0,0.156,0.333,0.0,0.242,49009.0,4,2017-10-31
00TVmX9spquyg0UKuN57l3,1.0,53.0,1,19,Fall Out Boy,2018-01-22,0.581,0.919,-4324.0,0.05,0.006,0.0,0.847,16027.0,1,2018-01-22
0kHTkvGavvk2MjBTSUtOZx,,0.0,1,86,Sfera Ebbasta,2018-01-22,0.599,0.734,-7568.0,0.413,0.196,0.0,0.133,29.0,1,2018-01-19
1p3IwVdURZOKKont78V3lg,1.0,53.0,1,4,Fall Out Boy,2018-01-22,0.462,0.849,-4635.0,0.074,0.001,0.0,0.586,16027.0,1,2018-01-22
6HWGLValLZlHVPjbwEW4Kq,1.0,53.0,1,23,Fall Out Boy,2018-01-22,0.572,0.88,-5213.0,0.048,0.005,0.0,0.546,16027.0,1,2018-01-22
4Km5HrUvYTaSUfiSGPJeQR,,0.0,1,26377,Migos,2018-01-21,0.926,0.666,-5314.0,0.244,0.061,0.0,0.168,0.0,1,2017-01-01
5EId1m4DNwTf3at31w8bPJ,139.0,187.0,1,8625,Ozuna,2018-01-21,0.735,0.703,-4249.0,0.061,0.2,0.0,0.323,205.0,1,2017-08-25
72jbDTw1piOOj770jWNeaG,,0.0,1,30449,The Chainsmokers,2018-01-21,0.653,0.658,-6428.0,0.03,0.022,0.0,0.219,578.0,1,2017-01-13
2ri2wEE24Tm7fOJ7sGiz7P,,0.0,1,25,Jojo Maronttinni,2018-01-21,0.943,0.798,-4548.0,0.063,0.386,0.001,0.904,149.0,1,2018-01-20
6xy6jNeNTYwjnKTDzMyHw2,,0.0,1,584,The Cranberries,2018-01-21,0.309,0.649,-8994.0,0.035,0.016,0.006,0.313,608.0,1,2018-01-15
5Z0Mx6SeUAFA2rgZB9t1Nu,2.0,0.0,1,50,Sfera Ebbasta,2018-01-20,0.68,0.613,-5998.0,0.063,0.182,0.0,0.282,29.0,1,2018-01-19
4oZhBLWGhtIyBckervj3sb,2.0,0.0,1,32,Sfera Ebbasta,2018-01-20,0.867,0.519,-5822.0,0.046,0.211,0.0,0.379,29.0,1,2018-01-19
1LXbv9jiTtdBdHadZ317Gt,,326.0,1,148,Lil Pump,2018-01-19,0.864,0.484,-9159.0,0.344,0.205,0.0,0.534,17984.0,1,2018-01-09
1louJpMmzEicAn7lzDalPW,,4.0,1,26641,Cheat Codes,2018-01-19,0.741,0.667,-5445.0,0.134,0.058,0.0,0.595,2131.0,1,2017-03-31
5zZw8cn8WKoplKaeMPSvwi,,7.0,1,80,Troye Sivan,2018-01-19,0.424,0.259,-16509.0,0.053,0.418,0.002,0.316,98.0,1,2018-01-19
0W2dRTfCkaanZgRimFEMay,1.0,0.0,1,5,Sfera Ebbasta,2018-01-19,0.762,0.721,-5293.0,0.053,0.027,0.0,0.155,29.0,1,2018-01-19
