id,nationality_points,nationality_songs_counted,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence,song_count,artists_points,artists_songs_counted
7lFNXsbcbds699xCWO3pSe,1292656.0,18282.0,0.681,0.396,-12109.0,0.049,0.487,0.001,0.157,14,25909.0,284.0
6xGruZOHLs39ZbVccQTuPZ,17713.0,643.0,0.44,0.317,-9258.0,0.053,0.891,0.0,0.268,147,0.0,0.0
74loibzxXRL875X20kenvk,1303786.0,18395.0,0.695,0.555,-8.5,0.051,0.141,0.826,0.26,24,0.0,0.0
4tRhRLBxIZ34Iw0eCuiC03,9755.0,216.0,0.663,0.559,-12876.0,0.039,0.136,0.089,0.296,25,0.0,0.0
4OmfWzukSVD140NiAIEjem,1374841.0,19211.0,0.335,0.305,-12661.0,0.074,0.434,0.631,0.215,53,23655.0,240.0
7D0RhFcb3CrfPuTJ0obrod,621488.0,6933.0,0.371,0.268,-10506.0,0.028,0.748,0.052,0.165,29,29133.0,362.0
4a9RlnJ0v1T7HgLtps1HvI,1299965.0,18310.0,0.567,0.508,-12823.0,0.05,0.767,0.0,0.647,4,0.0,0.0
0xxZY5C9xxij3D1HkzbnfC,459376.0,5193.0,0.541,0.504,-14191.0,0.457,0.375,0.0,0.707,1,0.0,0.0
2Fxmhks0bxGSBdJ92vM42m,2091427.0,24739.0,0.701,0.425,-10965.0,0.375,0.328,0.13,0.562,185,94329.0,913.0
6thXB4RmajS4oZPNiBAKy0,1939961.0,21435.0,0.778,0.719,-9698.0,0.035,0.012,0.026,0.729,2,0.0,0.0
2zYzyRzz6pRmhPzyfMEC8s,51.0,1.0,0.574,0.913,-4793.0,0.133,0.061,0.002,0.423,1,0.0,0.0
3sLhMSePzxSrmxluIqeoAZ,1309332.0,18413.0,0.733,0.399,-12086.0,0.094,0.59,0.025,0.9,1,0.0,0.0
2bCQHF9gdG5BNDVuEIEnNk,1309332.0,18413.0,0.853,0.981,-3947.0,0.075,0.247,0.468,0.595,1,55.0,2.0
1sUdq3kWa9dJXHu3eYOUll,1634380.0,18626.0,0.772,0.788,-5414.0,0.062,0.003,0.001,0.574,1,0.0,0.0
7o2CTH4ctstm8TNelqjb51,1558803.000000011,19451.0,0.454,0.91,-7766.0,0.045,0.087,0.1,0.629,133,0.0,0.0
1Jb0BvBueT6TBcZKIRWoJ6,0.0,0.0,0.345,0.251,-14902.0,0.041,0.822,0.099,0.143,1,0.0,0.0
10xV5l9nhLvFpR8mqzs0bL,1496560.000000011,19821.0,0.912,0.774,-4673.0,0.046,0.121,0.013,0.632,139,9391.5,203.0
1zx6GSqLYI2ynzAHnPRKBR,672258.0,7561.0,0.521,0.365,-10914.0,0.032,0.626,0.012,0.324,2,48716.0,520.0
4KPi4VNvPOfKqIp1sx19Xf,672258.0,7561.0,0.548,0.328,-9973.0,0.03,0.663,0.004,0.343,1,48716.0,520.0
0BiqmkasE5FdrChwKfVp8X,1292008.0,18286.0,0.422,0.235,-12379.0,0.057,0.826,0.006,0.068,1,21942.0,258.0
3QF5RsWzK1lCvf2o2cY65P,1292008.0,18286.0,0.562,0.388,-12088.0,0.071,0.481,0.001,0.159,1,21942.0,258.0
5ygEUpyZy5qtZ1423zymBW,672258.0,7561.0,0.394,0.452,-9923.0,0.032,0.276,0.01,0.653,1,48716.0,520.0
2HReNSxrMRcJ0cYMzKAJK6,672258.0,7561.0,0.651,0.244,-11925.0,0.054,0.856,0.002,0.395,1,48716.0,520.0
7zcJSflhqcSGICHUjgncnj,1292008.0,18286.0,0.661,0.354,-14088.0,0.142,0.549,0.001,0.123,1,21942.0,258.0
5hljqZrl0h7RcIhUnOPuve,672258.0,7561.0,0.591,0.309,-11087.0,0.029,0.704,0.012,0.257,1,48716.0,520.0
0C6dSPCqwKqwos6s1CrDrh,672258.0,7561.0,0.428,0.365,-11889.0,0.028,0.78,0.003,0.236,1,48716.0,520.0
0aV5uARAknQgYhBaK944FP,1292008.0,18286.0,0.483,0.84,-6508.0,0.119,0.43,0.001,0.55,1,21942.0,258.0
6ug9fUi5oLLgQgOF1G8WkM,1299786.0,18349.0,0.738,0.666,-6.97,0.455,0.004,0.0,0.215,7,2768.0,83.0
6FYfhKknpt05Om6YPcEYAg,1486.0,23.0,0.566,0.366,-12808.0,0.028,0.113,0.181,0.237,8,1342.0,16.0
4OkFBMU18NidtaefaTjUq1,1299786.0,18349.0,0.776,0.557,-7441.0,0.545,0.05,0.0,0.284,2,2768.0,83.0
1T4k0sw0HldDg004Kw4Oct,1299786.0,18349.0,0.462,0.251,-12072.0,0.159,0.414,0.0,0.137,1,2827.0,87.0
4wDXilLhgq8qNnj4wiEp4F,666996.0,7471.0,0.574,0.906,-4482.0,0.122,0.001,0.006,0.826,1,145.0,2.0
0zCgWGmDF0aih5qexATyBn,1558138.000000011,19434.0,0.579,0.601,-10492.0,0.032,0.067,0.414,0.039,176,0.0,0.0
0JzG1wJuB4v9UPkSE7LMXi,1355958.0,19084.0,0.228,0.427,-8739.0,0.036,0.752,0.017,0.192,24,0.0,0.0
0e5UZadoZ5me957hKsxRYh,1341462.0,18947.0,0.511,0.594,-4799.0,0.032,0.651,0.177,0.143,18,4367.0,53.0
1BYZxKSf0aTxp8ZFoeyM3d,21953.0,213.0,0.566,0.366,-12808.0,0.028,0.113,0.181,0.237,30,0.0,0.0
40SBS57su9xLiE1WqkXOVr,7180.0,376.0,0.578,0.912,-3929.0,0.114,0.017,0.004,0.68,79,0.0,0.0
7a8GawTVgHZvBLQOh46he7,594026.99999999,6688.0,0.464,0.417,-9345.0,0.026,0.136,0.022,0.479,93,26244.0,397.0
1BCXUbnU0486n4eeTyyVIj,1310266.0,18475.0,0.698,0.623,-7845.0,0.037,0.623,0.086,0.625,1,22493.0,253.0
31tf1qEai5o5f4r66Kd0pU,1518844.000000011,19854.0,0.554,0.433,-12628.0,0.034,0.012,0.045,0.237,23,0.0,0.0
7EkWXAI1wn8Ii883ecd9xr,1742949.0,18751.0,0.345,0.941,-9918.0,0.047,0.0,0.633,0.407,185,1175.0,15.0
7z84Fwf1R3Z2BwHCP620CI,1331299.0,18784.0,0.723,0.737,-7566.0,0.039,0.004,0.003,0.689,3,0.0,0.0
6wtZPYBIXUvCpXwVjMCJBf,70024.999999979,1043.0,0.909,0.824,-4627.0,0.08,0.078,0.004,0.585,107,13287.428571429,365.0
44XjoNvtwevktFKjvVe1vH,281122.000000063,5100.0,0.797,0.616,-10229.0,0.375,0.762,0.0,0.451,142,98273.666666687,1390.0
2tGvwE8GcFKwNdAXMnlbfl,1745728.0,18766.0,0.395,0.443,-9.72,0.133,0.765,0.0,0.338,185,38661.0,215.0
6GD1eomgaGT1Epto6Q5eAo,1372699.0,18989.0,0.511,0.594,-4799.0,0.032,0.651,0.177,0.143,31,1329.0,41.0
3ZCTVFBt2Brf31RLEnCkWJ,2019071.0,22588.0,0.704,0.225,-14454.0,0.099,0.902,0.657,0.243,183,153859.0,1578.0
01kfSdF9zfcDLri5sSWEoL,0.0,0.0,0.716,0.748,-6.06,0.036,0.235,0.849,0.338,4,0.0,0.0
3FkeNbs9Zeiqkr3WkbOiGp,102376.0,2581.0,0.812,0.736,-5421.0,0.083,0.152,0.003,0.396,158,7669.5,53.0
4hceSKjrkDTO0nMKFcb3sj,74860.0,1687.0,0.82,0.752,-7635.0,0.065,0.058,0.004,0.423,100,9923.5,185.0
1Y62KpDaP5MEL43ZcI6IaG,90477.0,1520.0,0.822,0.851,-3314.0,0.042,0.333,0.008,0.749,14,6671.0,178.0
6uvh0In7u1Xn4HgxOfAn8O,589607.0,6634.0,0.507,0.294,-10.0,0.04,0.896,0.0,0.386,105,43888.0,410.0
64dLd6rVqDLtkXFYrEUHIU,634408.0,7083.0,0.695,0.923,-3.93,0.052,0.043,0.047,0.551,11,0.0,0.0
2HZLXBOnaSRhXStMLrq9fD,22532.0,574.0,0.466,0.9,-4469.0,0.045,0.0,0.001,0.561,29,0.0,0.0
4kXxEhuatrvwrTQycA7s9B,49319.999999979,915.0,0.93,0.774,-4203.0,0.074,0.605,0.024,0.781,21,8160.5,118.0
6e9Ew4AECYwY5Xgs2ZKMgp,564985.0,7203.0,0.815,0.67,-4076.0,0.109,0.09,0.001,0.768,8,3499.0,107.0
50kpGaPAhYJ3sGmk6vplg0,431929.000000049,4751.0,0.609,0.378,-9828.0,0.438,0.835,0.0,0.515,34,81441.166666677,628.0
28GCbKgjlVD9eDmasGbe0T,281122.000000063,5100.0,0.714,0.645,-5493.0,0.051,0.229,0.001,0.434,121,98273.666666687,1390.0
0E0DRHf5PfMeor0ZCwB3oT,281122.000000063,5100.0,0.777,0.595,-6.79,0.038,0.59,0.001,0.546,119,98273.666666687,1390.0
5LYMamLv12UPbemOaTPyeV,589607.0,6634.0,0.72,0.715,-4652.0,0.04,0.258,0.057,0.357,94,43888.0,410.0
1XkMxUilV0E3ChDERZJUEq,91852.0,1170.0,0.747,0.71,-5729.0,0.116,0.002,0.214,0.426,3,0.0,0.0
2MuWTIM3b0YEAskbeeFE1i,1422013.0,19406.0,0.543,0.836,-9.11,0.035,0.001,0.431,0.56,64,0.0,0.0
0yowbJnnbTLpr99f9l1uba,630230.0,7036.0,0.513,0.369,-10899.0,0.031,0.634,0.014,0.311,4,33861.0,443.0
3ZQLH6uKCfvgkbnMSVNCQe,21982.0,374.0,0.736,0.71,-8497.0,0.091,0.383,0.035,0.073,6,17329.0,115.0
2uflssWlCaJ6CbTMOsUpNI,281122.000000063,5100.0,0.861,0.645,-6.96,0.074,0.423,0.001,0.668,115,98273.666666687,1390.0
6y8z28epOv5FlaxDv1Lo5B,1483267.000000011,19764.0,0.796,0.68,-5555.0,0.37,0.058,0.001,0.71,54,21966.0,198.0
7GARzfC1mwhDuk4t9WOACq,93673.0,1184.0,0.783,0.722,-4864.0,0.036,0.005,0.002,0.306,18,2026.0,14.0
5PSkF3QpVMlAx8U5Inxj39,86757.0,2033.0,0.86,0.78,-4158.0,0.131,0.246,0.001,0.801,3,0.0,0.0
0oiv4E896TUTTeQU0cmIui,291908.000000049,4370.0,0.499,0.671,-6774.0,0.056,0.114,0.017,0.056,57,11348.000000006,469.0
2SwQShWjZsxoGviEyaEMOX,1245.0,17.0,0.816,0.696,-6.75,0.153,0.201,0.001,0.81,20,0.0,0.0
5nNpVC9AC6DWgrT5RX0e0b,614890.0,6858.0,0.574,0.514,-8.02,0.028,0.313,0.004,0.352,1,0.0,0.0
0mKGwFMHzTprtS2vpR3b6s,1401070.0,19227.0,0.556,0.63,-8.15,0.102,0.001,0.005,0.367,9,6570.0,38.0
3HyR1j49TY5ACP2lseF1jx,1401070.0,19227.0,0.674,0.625,-9593.0,0.051,0.084,0.002,0.208,9,6570.0,38.0
5pUhMwmYr4gf6Lt3U5qsHz,12648.0,288.0,0.816,0.655,-7868.0,0.061,0.693,0.136,0.395,1,100.0,2.0
1w7cgGZR86yWz1pA2puVJD,1401070.0,19227.0,0.785,0.732,-5724.0,0.164,0.064,0.001,0.496,6,6570.0,38.0
5YLGlPYkZBDXieMwzVve7g,1401238.0,19226.0,0.876,0.628,-6595.0,0.094,0.017,0.034,0.809,3,16508.0,167.0
5SHpuW2qjkQtFRpE6P9Nks,1408298.0,19306.0,0.387,0.135,-14398.0,0.051,0.929,0.0,0.21,13,33283.0,444.0
1LCm0lFnEsxR2oPqyHLGX9,1401070.0,19227.0,0.823,0.536,-10123.0,0.319,0.062,0.014,0.537,5,6570.0,38.0
2XMAWynSTIst5KmLSv0Npf,1401070.0,19227.0,0.789,0.614,-6491.0,0.058,0.003,0.002,0.108,4,6570.0,38.0
0i4UV3HjjvsUuV3BajEXoD,97001.0,2281.0,0.714,0.404,-7903.0,0.453,0.457,0.0,0.782,25,0.0,0.0
7b1NUJTJq9xgg8JiVe0hd6,1401070.0,19227.0,0.876,0.628,-6595.0,0.094,0.017,0.034,0.809,2,11424.0,129.0
22PTmk4mzAVi92WiQPAcFp,610985.0,6779.0,0.728,0.707,-5.09,0.044,0.371,0.001,0.802,1,0.0,0.0
0rKtyWc8bvkriBthvHKY8d,13713.0,377.0,0.515,0.479,-7458.0,0.026,0.544,0.006,0.284,17,3415.0,43.0
3M214U0mwSm041GsQR3nrO,607391.0,6771.0,0.609,0.619,-5677.0,0.311,0.749,0.0,0.689,32,27751.0,213.0
1BkY0N8ChFk2mdLbAUu8ZK,590638.0,6604.0,0.805,0.418,-14374.0,0.098,0.459,0.0,0.966,52,0.0,0.0
51Zw1cKDgkad0CXv23HCMU,589607.0,6634.0,0.686,0.445,-7189.0,0.04,0.484,0.001,0.626,63,43888.0,410.0
0M7ai1yfYyb4OlyRgdmtTK,93673.0,1184.0,0.607,0.355,-14867.0,0.828,0.948,0.0,0.964,1,2026.0,14.0
7k6aVgrtJqNTMVqk5yMWKD,14434.0,322.0,0.773,0.7,-6818.0,0.159,0.22,0.046,0.504,1,0.0,0.0
0PJSXtjkdTjJzZAMyNus02,93673.0,1184.0,0.75,0.708,-8211.0,0.072,0.053,0.78,0.116,1,2026.0,14.0
1XIIvx9S19CZVc7eow7EX7,93673.0,1184.0,0.881,0.826,-5111.0,0.157,0.09,0.366,0.796,1,2026.0,14.0
2FPmvXIMpjgzJQbUeJo8Iv,1415906.0,19389.0,0.695,0.69,-5805.0,0.023,0.033,0.697,0.741,1,15687.0,183.0
1fNwwml8UcKvhfM6YEVIRh,93673.0,1184.0,0.694,0.75,-4.16,0.034,0.004,0.001,0.184,1,2026.0,14.0
4XKXphKH76W4zNpkgFS5o2,92509.0,1209.0,0.783,0.722,-4864.0,0.036,0.005,0.002,0.306,14,0.0,0.0
6EbVuwU7EnKeF2hdpViXCH,1526874.000000011,19749.0,0.808,0.582,-6.26,0.338,0.827,0.0,0.675,47,4532.0,90.0
00imgaPlYRrMGn9o83hfmk,1416852.0,19381.0,0.574,0.369,-8931.0,0.081,0.753,0.0,0.44,3,0.0,0.0
2c2tlXfEmLgUNvxngIi1qL,1416852.0,19381.0,0.51,0.272,-13763.0,0.056,0.303,0.0,0.435,1,0.0,0.0
2krESug6AyfOL07tlaGwts,1416852.0,19381.0,0.524,0.233,-12991.0,0.104,0.869,0.0,0.585,1,636.0,21.0
2WTHLEVjfefbGoW7F3dXIg,93481.0,1199.0,0.57,0.974,-0.173,0.325,0.115,0.001,0.65,1,0.0,0.0
3zakx7RAwdkUQlOoQ7SJRt,1416852.0,19381.0,0.541,0.619,-8746.0,0.254,0.167,0.006,0.491,1,4356.0,184.0
6MF5JoJYj5uK07Si6fRAPM,1416852.0,19381.0,0.287,0.332,-10.15,0.043,0.678,0.004,0.204,1,0.0,0.0
0e0JshRej2NwT7jahEmv52,1416852.0,19381.0,0.462,0.273,-11768.0,0.062,0.903,0.0,0.334,1,0.0,0.0
4lfAwGFU3Zo2ZruXzRG8tw,1416852.0,19381.0,0.354,0.497,-10528.0,0.259,0.899,0.0,0.295,1,0.0,0.0
5sICkBXVmaCQk5aISGR3x1,1414987.0,19346.0,0.577,0.828,-8691.0,0.03,0.002,0.011,0.604,2,717.0,5.0
0k4d5YPDr1r7FX77VdqWez,1735209.0,18787.0,0.828,0.621,-6414.0,0.057,0.016,0.002,0.436,182,142675.0,1062.0
0muK9BAzu2TJXQgWPsEj6e,1419051.0,19378.0,0.43,0.569,-9274.0,0.044,0.012,0.013,0.067,4,0.0,0.0
0UvZcEfpzVyx47QsRbjyBz,281122.000000063,5100.0,0.629,0.698,-4485.0,0.308,0.051,0.002,0.599,61,98273.666666687,1390.0
1JIgFmCP5OCTEGV866WP3b,14390.0,320.0,0.639,0.518,-13892.0,0.312,0.108,0.0,0.497,3,410.0,28.0
2g6tReTlM2Akp41g0HaeXN,1508782.000000011,19836.0,0.775,0.736,-8072.0,0.247,0.319,0.001,0.362,26,24564.0,290.0
5zyZM1EiSqrniyqtprwxpv,291908.000000049,4370.0,0.718,0.758,-8.29,0.07,0.238,0.007,0.349,15,11348.000000006,469.0
5JCoSi02qi3jJeHdZXMmR8,1745728.0,18766.0,0.369,0.272,-10497.0,0.036,0.866,0.0,0.218,173,38661.0,215.0
4j6kId9QIqhoXvqHKgSKa0,589607.0,6634.0,0.645,0.721,-4394.0,0.034,0.357,0.143,0.88,41,43888.0,410.0
2NcQic8JxdjAlAHuNbOIRE,589607.0,6634.0,0.721,0.479,-9669.0,0.226,0.321,0.002,0.902,36,43888.0,410.0
1b0aDgrG775i4sPQgJGmkU,8701.0,102.0,0.49,0.398,-7712.0,0.027,0.815,0.0,0.136,7,0.0,0.0
4axSuOg3BqsowKjRpj59RU,1438495.00000002,19519.0,0.476,0.189,-13777.0,0.033,0.904,0.0,0.324,3,17732.0,221.0
2Xr1dTzJee307rmrkt8c0g,187.0,7.0,0.727,0.739,-3805.0,0.041,0.365,0.001,0.533,182,0.0,0.0
7a5fliY9SsZENrQWQBZron,291908.000000049,4370.0,0.765,0.627,-4607.0,0.062,0.001,0.195,0.536,9,11348.000000006,469.0
35TyJIMR3xRouUuo2sjS6v,589607.0,6634.0,0.829,0.644,-7696.0,0.043,0.354,0.051,0.896,35,43888.0,410.0
7IaeavdRzXYQWfu2Wt5GlU,291908.000000049,4370.0,0.883,0.283,-12653.0,0.113,0.104,0.002,0.416,7,11348.000000006,469.0
69w5X6uTrOaWM32IetSzvO,589607.0,6634.0,0.707,0.811,-5298.0,0.03,0.311,0.015,0.899,35,43888.0,410.0
23Z3bbYcl1PdcPJemLa4zc,291908.000000049,4370.0,0.593,0.41,-13097.0,0.053,0.886,0.099,0.201,7,11348.000000006,469.0
1MJHXJ8bdoynpEtCLCbkWf,291908.000000049,4370.0,0.502,0.645,-10611.0,0.122,0.444,0.01,0.518,6,11348.000000006,469.0
5KW4KhJIAbVVSH6pJ4GPkb,291908.000000049,4370.0,0.775,0.688,-10912.0,0.059,0.018,0.092,0.284,6,11348.000000006,469.0
0PKpNkxX3FkcfgxCQUXXds,291908.000000049,4370.0,0.718,0.319,-11261.0,0.044,0.965,0.0,0.639,5,11348.000000006,469.0
5lVmzrKaqPpPYtF7udoiNq,291908.000000049,4370.0,0.193,0.022,-31.16,0.039,0.955,0.88,0.213,5,11348.000000006,469.0
1I4lCSP69P74nU3a6Su5L2,594477.0,6633.0,0.864,0.412,-5886.0,0.273,0.458,0.001,0.654,2,0.0,0.0
6qj02zSeEJGWZ4c0dn5QzJ,589607.0,6634.0,0.417,0.202,-10976.0,0.036,0.935,0.0,0.323,25,43888.0,410.0
2rDZhKnPaPG054ExZ6nXUS,1567371.000000011,18700.0,0.796,0.68,-5555.0,0.37,0.058,0.001,0.71,108,2880.0,29.0
5rNZsITjXf23iFkRA924FV,85035.0,1168.0,0.775,0.272,-9126.0,0.091,0.56,0.003,0.198,1,55055.66666666,591.0
6GoFIkTKX9CIGgM9APx5UB,85035.0,1168.0,0.436,0.866,-5172.0,0.471,0.015,0.0,0.592,1,55055.66666666,591.0
0LnS7aOdOdI1dNKZqdOLz4,1566759.000000011,19687.0,0.833,0.652,-6942.0,0.076,0.002,0.099,0.405,35,35110.0,285.0
2OcSE0EXzgUuqkM1NIJPHJ,1515987.000000011,19847.0,0.583,0.43,-7748.0,0.035,0.801,0.0,0.367,7,54927.0,781.0
296nXCOv97WJNRWzIBQnoj,104241.0,2633.0,0.863,0.62,-7167.0,0.135,0.051,0.003,0.432,32,0.0,0.0
6R9c642Hs3tOdLowjYaWt2,1515987.000000011,19847.0,0.475,0.569,-7073.0,0.034,0.037,0.001,0.04,5,29961.5,558.0
75UMtPC77vqKRwfSuYuNPO,104377.0,2627.0,0.577,0.363,-12378.0,0.026,0.86,0.0,0.265,33,0.0,0.0
6gI9b2VsoWhjhIuIeToDVs,1549581.000000011,19640.0,0.775,0.736,-8072.0,0.247,0.319,0.001,0.362,24,861.0,14.0
7JyFwJC3uRpiNfq7oKafgn,1515987.000000011,19847.0,0.301,0.303,-12.39,0.046,0.177,0.031,0.038,2,29961.5,558.0
6lX6l7OuA3qrnIRfdsr0dw,42049.0,652.0,0.787,0.7,-4598.0,0.077,0.568,0.001,0.791,180,4891.0,176.0
2GUSz3vtf8jhVXri1CTrQX,1515987.000000011,19847.0,0.491,0.278,-11.29,0.042,0.8,0.0,0.072,2,29961.5,558.0
2XRn6Qu0Wd1KvOND8JbaTx,14388.99999999,294.0,0.839,0.412,-8816.0,0.094,0.287,0.001,0.607,34,0.0,0.0
0lmRKkc33g1N9fWW9nZPVc,1515987.000000011,19847.0,0.477,0.162,-15.34,0.055,0.927,0.0,0.211,1,29961.5,558.0
05zd5Nv0e02ZqrlC8A2cwx,1549581.000000011,19640.0,0.529,0.845,-8142.0,0.404,0.244,0.0,0.331,17,861.0,14.0
1ZMiCix7XSAbfAJlEZWMCp,384830.0,4113.0,0.567,0.267,-6502.0,0.03,0.839,0.0,0.059,178,17107.0,96.0
0YeUVm23SAkUruwEx9LWnt,1549581.000000011,19640.0,0.605,0.692,-7.45,0.446,0.495,0.0,0.685,12,4123.0,110.0
5p56JT5F9a1z9pwXnqTg7d,1549581.000000011,19640.0,0.514,0.472,-11106.0,0.368,0.753,0.0,0.557,9,861.0,14.0
2vHzOWRKYPLu8umRPIFuOq,78262.0,1679.0,0.832,0.817,-5182.0,0.042,0.145,0.002,0.324,6,0.0,0.0
4LRPiXqCikLlN15c3yImP7,637170.0,7040.0,0.52,0.731,-5338.0,0.056,0.342,0.001,0.662,50,25461.0,265.0
2IwbW2jd0Ncv99Aroe77Ru,1549581.000000011,19640.0,0.355,0.245,-13475.0,0.036,0.801,0.0,0.162,7,861.0,14.0
6Z165JvPnS8PYvGW8oLGLc,394585.000000049,4674.0,0.684,0.449,-9738.0,0.611,0.869,0.0,0.341,34,13435.0,99.0
3GZD6HmiNUhxXYf8Gch723,1529539.000000011,18437.0,0.913,0.603,-4892.0,0.226,0.027,0.001,0.497,77,7044.0,49.0
2Az5ykbQiZtFWtACCMvWlP,1549581.000000011,19640.0,0.481,0.406,-11.52,0.078,0.864,0.0,0.741,7,861.0,14.0
3XREkzDHsWdBL5tybyCDBH,1544444.000000011,19619.0,0.728,0.814,-3.29,0.057,0.125,0.004,0.594,5,0.0,0.0
19Fg3WrTfo35Ji3PtfZE6J,1549581.000000011,19640.0,0.52,0.375,-13409.0,0.358,0.745,0.012,0.589,6,861.0,14.0
5PPUw4Xo3Hz6rl4GpBfd3c,1549581.000000011,19640.0,0.618,0.43,-9.38,0.216,0.807,0.0,0.826,6,861.0,14.0
6NZOc8kO0Fxo0fLPvIdLnW,1549581.000000011,19640.0,0.492,0.369,-14861.0,0.329,0.87,0.0,0.491,5,861.0,14.0
6Pif6RkFoYzLygdqktus4Q,1549581.000000011,19640.0,0.363,0.67,-6652.0,0.055,0.001,0.548,0.198,3,0.0,0.0
2WL6GQzPuK9Nrpy9XwNEbz,1532191.000000011,18489.0,0.426,0.225,-12422.0,0.029,0.823,0.367,0.064,68,8915.0,171.0
4SIBZgMomGFnrIWjmq7Np8,102390.0,2578.0,0.93,0.673,-6298.0,0.409,0.275,0.0,0.95,7,0.0,0.0
0sTlGEld0h8kIPZaKDYUf4,1609083.0,18393.0,0.309,0.883,-3825.0,0.081,0.067,0.001,0.312,114,781.0,17.0
7Bot6AB2dsvZEyqzUL8AUH,1566759.000000011,19687.0,0.832,0.522,-7244.0,0.05,0.012,0.079,0.253,2,35110.0,285.0
04sN26COy28wTXYj3dMoiZ,1704633.0,19076.0,0.614,0.318,-12695.0,0.048,0.896,0.002,0.112,148,88260.0,892.0
1ZdhOMWyFR8Iv9eylMGYg2,620970.0,7009.0,0.494,0.428,-7239.0,0.205,0.236,0.07,0.44,88,3101.0,51.0
2gQPv5jvVPqU2a9HhMNO1v,567911.0,6683.0,0.594,0.612,-6627.0,0.363,0.835,0.0,0.687,183,1177.0,12.0
1QxIFMs4M8qd5cbJJu80v4,1568264.000000011,19643.0,0.733,0.653,-6094.0,0.039,0.018,0.022,0.752,2,11379.0,180.0
0UuNO0yYvsMPlyLF7RfQlg,14388.99999999,294.0,0.639,0.86,-4.27,0.069,0.0,0.005,0.328,1,101.0,2.0
2w7Ca8DNYXBCgA6Bht7o0N,14388.99999999,294.0,0.669,0.814,-5375.0,0.068,0.001,0.001,0.398,1,101.0,2.0
6Y46tOTRhkBamosyuWa6YX,49319.999999979,915.0,0.766,0.295,-7893.0,0.046,0.947,0.0,0.805,39,177277.5,1755.0
3Oww84xrmgjyr5J1ilOmAf,132292.0,1359.0,0.308,0.86,-4111.0,0.168,0.012,0.001,0.039,66,1982.0,44.0
2PljnVsnl2PRwCvfhbdQup,1562863.000000011,19531.0,0.787,0.522,-5872.0,0.463,0.067,0.0,0.666,2,2999.0,45.0
5vUnjhBzRJJIAOJPde6zDx,92517.0,893.0,0.745,0.65,-11814.0,0.346,0.045,0.008,0.386,88,2082.0,38.0
3XyNi4ARXWBgzeDFKoJPqy,1562863.000000011,19531.0,0.687,0.886,-4165.0,0.072,0.005,0.774,0.189,1,1.0,1.0
3XOalgusokruzA5ZBA2Qcb,617820.0,7026.0,0.773,0.422,-4572.0,0.187,0.008,0.007,0.488,86,43641.999999986,444.0
7dDrR6vMK1JAwZZ5MIWgme,1548943.000000011,19138.0,0.436,0.255,-8623.0,0.036,0.955,0.0,0.15,3,0.0,0.0
2hHeGD57S0BcopfVcmehdl,4728.0,57.0,0.643,0.436,-11322.0,0.036,0.702,0.089,0.755,33,0.0,0.0
4hJhHbkhZFnxmWbAkZRoe0,70148.99999998,461.0,0.956,0.417,-7892.0,0.093,0.572,0.001,0.714,53,70843.0,445.0
3nEHrvNNtgLv9rneTAYVr4,64147.0,898.0,0.665,0.738,-5931.0,0.038,0.012,0.006,0.039,1,17134.0,174.0
1jIMjbzcGCcCQn5iMu9CUc,1550291.000000011,19230.0,0.714,0.442,-5909.0,0.061,0.742,0.0,0.546,7,13052.0,78.0
3IAfUEeaXRX9s9UdKOJrFI,96536.0,2473.0,0.812,0.736,-5421.0,0.083,0.152,0.003,0.396,39,901.5,14.0
6EtKlIQmGPB9SX8UjDJG5s,618414.0,7049.0,0.574,0.664,-6068.0,0.041,0.045,0.055,0.226,87,0.0,0.0
2FYGZDfsAnNsrm1gVbyKnG,49319.999999979,915.0,0.827,0.768,-5702.0,0.265,0.79,0.0,0.734,20,8160.5,118.0
5hPxC9i9lj9pJwg7DK2MvC,12671.99999999,239.0,0.669,0.812,-5384.0,0.068,0.001,0.001,0.399,1,73.0,1.0
2vXKRlJBXyOcvZYTdNeckS,15922.0,245.0,0.658,0.671,-12.21,0.036,0.093,0.001,0.166,115,114616.0,870.0
4gvrJnKCKIPiacNsWVQwEU,445.0,13.0,0.579,0.596,-4823.0,0.056,0.436,0.094,0.443,182,189.0,4.0
72jYQj3RgTR1DFLfibD71B,1540658.000000011,18713.0,0.742,0.832,-6812.0,0.156,0.425,0.242,0.441,15,0.0,0.0
2a5cbTg2UIi784t9E2wT35,1548676.000000011,19082.0,0.417,0.682,-5071.0,0.03,0.027,0.001,0.351,1,706.0,7.0
70AYiGbc4mWZGEqiipBBDb,49319.999999979,915.0,0.638,0.49,-5726.0,0.226,0.885,0.012,0.403,15,8160.5,118.0
6LtHYDgYHRCHoKK3snfr2w,625051.0,6964.0,0.375,0.133,-10624.0,0.035,0.651,0.0,0.192,33,13388.0,204.0
65MqlYPOWReasKWcuCaOCW,285737.000000063,4858.0,0.819,0.781,-4879.0,0.055,0.032,0.001,0.385,2,1381.0,45.0
6f3Slt0GbA2bPZlz0aIFXN,2318.0,70.0,0.798,0.62,-7079.0,0.232,0.414,0.019,0.235,180,0.0,0.0
14UzhtAQyCRGsuSjInmiJi,1539980.000000011,18835.0,0.535,0.94,-4811.0,0.097,0.0,0.001,0.536,1,1018.0,24.0
